Pfam_domain	Snp_count	Domain_length	locfdr
wnt	193	6897	1.000000000
AAA	190	5925	1.000000000
Arm	190	2912	0.845885400
F5_F8_type_C	189	3642	0.925095500
PHD	189	2614	0.757815900
BACK	188	5334	1.000000000
Myotub-related	188	5352	1.000000000
SH3_9	188	3139	0.890618900
Cullin	187	5362	1.000000000
SSF	187	5098	1.000000000
TGFb_propeptide	187	6099	1.000000000
CNH	186	4387	1.000000000
Zip	184	4790	1.000000000
FAM47	183	2128	0.522182400
Cadherin_C	182	3090	0.897558000
PLAT	180	3910	1.000000000
Glycos_transf_2	179	4731	1.000000000
SH3_1	179	3028	0.896047500
Oxysterol_BP	178	4676	1.000000000
RRM_6	176	3189	0.915408300
DPPIV_N	175	3105	0.910035900
PP2C	173	5483	1.000000000
SMC_N	173	8071	1.000000000
Gla	172	245	0.000000000
GOLGA2L5	172	5152	1.000000000
Integrin_beta	172	4229	1.000000000
IRK	171	5130	1.000000000
PX	171	5207	1.000000000
AA_permease_2	170	5965	1.000000000
BAR	170	3728	1.000000000
Tubulin	170	5192	1.000000000
AAA_8	169	4251	1.000000000
DUF3497	169	3072	0.916223800
Hexokinase_2	168	2281	0.737814200
Calx-beta	167	3785	1.000000000
SCAN	166	4595	1.000000000
Serum_albumin	166	1992	0.571749100
C1-set	165	3186	0.925379700
Fibrinogen_C	165	4963	1.000000000
Carb_anhydrase	164	5382	1.000000000
Laminin_N	164	3565	1.000000000
RA	164	2847	0.904390400
Cyclin_N	163	4158	1.000000000
TTL	163	5192	1.000000000
zf-DHHC	163	4536	1.000000000
Glyco_transf_29	162	5908	1.000000000
ubiquitin	162	2825	0.905562600
ASC	161	4826	1.000000000
dsrm	161	1788	0.447486000
PI3_PI4_kinase	161	4175	1.000000000
Thioredoxin	161	4248	1.000000000
Plexin_cytopl	160	5089	1.000000000
Ephrin_lbd	159	2397	0.835563000
Metallophos	158	5781	1.000000000
VWC	158	2435	0.849329000
GVQW	157	1413	0.140877000
Patched	157	4726	1.000000000
NACHT	156	4347	1.000000000
CRAL_TRIO_2	155	2205	0.786984500
Peptidase_C2	155	4760	1.000000000
BTB_2	154	4138	1.000000000
Hist_deacetyl	151	4142	1.000000000
IL6Ra-bind	151	983	0.003253895
AAA_11	150	2807	0.920969800
CD20	149	3272	1.000000000
AAA_7	148	4195	1.000000000
Cation_ATPase_C	147	3486	1.000000000
Peptidase_C14	147	4584	1.000000000
Amino_oxidase	146	4140	1.000000000
Sulfatase	146	6998	1.000000000
Band_3_cyto	145	2708	0.920685400
C1_1	145	2032	0.771935300
NPIP	144	1456	0.295556600
DUF1220	143	384	0.000000000
TB	143	1462	0.312628500
T-box	143	3318	1.000000000
HMG_box	142	2867	0.958430700
PID	142	4070	1.000000000
RCC1	142	2716	0.924052000
Zona_pellucida	142	4014	1.000000000
Peptidase_M1	141	5402	1.000000000
Plectin	141	1258	0.131467400
Sec1	141	5870	1.000000000
TAS2R	140	6583	1.000000000
AAA_6	138	3428	1.000000000
GTP_EFTU	138	5024	1.000000000
Sulfate_transp	138	3059	1.000000000
DAO	136	3297	1.000000000
Carn_acyltransf	135	4107	1.000000000
Interferon	135	2440	0.914771500
zf-B_box	135	1522	0.472130200
DOCK-C2	134	1920	0.793123600
Filaggrin	134	1066	0.045159120
RB_A	134	653	0.000013712
ADAM_spacer1	130	2568	0.936123700
DENN	130	3179	1.000000000
FGF	130	2963	1.000000000
Annexin	128	2769	1.000000000
ArfGap	128	3344	1.000000000
MARVEL	128	3644	1.000000000
Ldl_recept_b	127	2883	1.000000000
Gelsolin	126	2953	1.000000000
AAA_9	125	3139	1.000000000
Spy1	125	603	0.000010680
FERM_C	124	1859	0.831312200
Lipocalin	124	3916	1.000000000
Glyco_hydro_15	123	2849	1.000000000
RUN	123	3018	1.000000000
OLF	122	3394	1.000000000
Cast	121	1563	0.676779800
START	121	3277	1.000000000
Hexokinase_1	120	1849	0.849205700
PFK	120	2070	0.902738400
Na_Ca_ex	119	2651	1.000000000
Peptidase_M16_C	118	1998	0.896439200
zf-C3HC4_4	118	1017	0.098837760
HATPase_c_3	117	1490	0.658173300
MCM	117	2811	1.000000000
RasGAP	116	2728	1.000000000
TUDOR	116	3764	1.000000000
A_deamin	115	2163	0.921689800
CARD	115	2288	0.943454500
His_Phos_2	115	2932	1.000000000
HNF-1_N	115	683	0.000700084
FERM_N	114	2506	1.000000000
Na_sulph_symp	114	2900	1.000000000
Na_trans_assoc	114	2430	1.000000000
RYDR_ITPR	114	2011	0.908543400
Sulfotransfer_2	114	3171	1.000000000
UPF0560	114	2396	0.998810100
PI3Ka	113	1711	0.838308800
Recep_L_domain	113	1314	0.522169100
Glutenin_hmw	112	349	0.000000000
Laminin_G_3	112	2343	0.994157500
Abhydrolase_6	111	4736	1.000000000
DUF3496	111	444	0.000000115
TPR_1	111	1211	0.418149800
DAGK_cat	110	2067	0.921555900
E1_dh	110	2138	0.926295500
Lipase	110	3573	1.000000000
Sec7	110	3017	1.000000000
Hemopexin	109	2364	1.000000000
PI-PLC-X	109	2559	1.000000000
zf-RING_2	109	1936	0.910305500
Peptidase_S8	108	3980	1.000000000
Rap_GAP	108	1871	0.903855100
IQ	107	849	0.044071750
MYT1	107	935	0.110284900
SH3_2	107	2040	0.923601000
Cation_efflux	106	3818	1.000000000
Ets	106	1886	0.910753500
Phosphodiest	106	3175	1.000000000
Pyridoxal_deC	106	2677	1.000000000
2-Hacid_dh	104	1583	0.841589000
PI-PLC-Y	104	1433	0.753767300
Proteasome	104	3425	1.000000000
Glypican	102	3347	1.000000000
ig	102	1832	0.913166500
RasGEF_N	102	1890	0.919565600
Ricin_B_lectin	102	2968	1.000000000
Beach	101	2491	1.000000000
LRR_4	101	1907	0.922233400
MHC_I	101	3187	1.000000000
Peptidase_M10	101	3592	1.000000000
Reticulon	101	1507	0.827340200
DnaJ	100	2017	0.957416800
MACPF	100	2288	1.000000000
MFS_2	100	3191	1.000000000
PWWP	100	2189	1.000000000
SDF	100	3614	1.000000000
ADK	99	2037	0.977552800
CLN5	99	662	0.004909564
DUF1908	99	1104	0.454258900
Glyco_hydro_1	99	4256	1.000000000
GST_C	99	1688	0.899318700
Laminin_G_1	99	3108	1.000000000
PARP	99	3203	1.000000000
RHD	99	1503	0.839970400
Xlink	99	2257	1.000000000
V_ATPase_I	98	3384	1.000000000
DNA_pol_B_exo1	97	1477	0.841821000
ECH	97	2837	1.000000000
EF-hand_3	97	378	0.000000055
Glyco_transf_8	97	2747	1.000000000
Serinc	97	2868	1.000000000
Med23	96	1313	0.745753200
Peptidase_M13_N	96	2753	1.000000000
Pro_isomerase	96	3277	1.000000000
Pyr_redox_2	96	3258	1.000000000
WW	96	1229	0.665061600
Acyltransferase	94	2158	1.000000000
FXa_inhibition	94	1286	0.746051500
GDA1_CD39	94	3838	1.000000000
JmjC	94	2153	1.000000000
Peptidase_S9	94	2055	1.000000000
Ten_N	94	1338	0.787480000
Aldolase_II	93	1103	0.553703300
C8	93	1820	0.927246600
Cupin_8	93	2805	1.000000000
Mab-21	93	3281	1.000000000
PYRIN	93	1656	0.910955400
Ribosomal_L22	93	242	0.000000000
Amidohydro_1	92	2568	1.000000000
APOBEC_N	92	2458	1.000000000
Ded_cyto	92	2033	1.000000000
DUF3451	92	1332	0.801979600
TIR	92	2961	1.000000000
APG5	91	311	0.000000001
C1q	91	3785	1.000000000
EamA	91	2401	1.000000000
Furin-like	91	1287	0.781722200
HlyIII	91	2674	1.000000000
PMG	91	1792	0.932917800
PSI	91	1373	0.836080900
A_deaminase	90	2282	1.000000000
Clathrin	90	2424	1.000000000
COLFI	90	2170	1.000000000
Crystall	90	2695	1.000000000
Lipoxygenase	90	2991	1.000000000
MBOAT	90	3470	1.000000000
Peptidase_M2	90	2506	1.000000000
Rhodanese	90	2827	1.000000000
5_nucleotid	89	1974	1.000000000
MBT	89	1834	0.979065900
PTEN_C2	89	957	0.394020000
Spc97_Spc98	89	3045	1.000000000
CHGN	88	3684	1.000000000
DUF3384	88	422	0.000008898
PA	88	1659	0.922016900
Tropomyosin	88	1508	0.901011300
ARID	87	1201	0.755781200
DNA_pol_B	87	2265	1.000000000
Iso_dh	87	2061	1.000000000
Protocadherin	87	894	0.320888000
TGF_beta	87	2753	1.000000000
Voltage_CLC	87	4264	1.000000000
Apc3	86	160	0.000000000
Calpain_III	86	2393	1.000000000
Gasdermin	86	2485	1.000000000
Rad51	86	1748	0.965208900
SAM_2	86	1723	0.950576200
AKNA	85	214	0.000000000
CLASP_N	85	1935	1.000000000
HEAT_2	85	2167	1.000000000
HOOK	85	3257	1.000000000
PAP2	85	2735	1.000000000
Fasciclin	84	2571	1.000000000
FKBP_C	84	1903	1.000000000
FTHFS	84	1215	0.801159800
A2M_comp	83	2365	1.000000000
Acyl-CoA_dh_1	83	2206	1.000000000
Choline_transpo	83	2006	1.000000000
Glyco_transf_18	83	1147	0.756926700
STAS	83	1737	0.994542200
Transferrin	83	1982	1.000000000
BRO1	82	2108	1.000000000
EphA2_TM	82	1018	0.622292000
GBP_C	82	2333	1.000000000
IL8	82	1543	0.921752700
PRY	82	1450	0.909164900
Abhydrolase_5	81	1620	0.948798900
CBS	81	1557	0.924749500
Claudin_2	81	2259	1.000000000
EF-hand_8	81	1534	0.922659300
GBP	81	2850	1.000000000
Glyco_transf_10	81	2882	1.000000000
GRAM	81	1512	0.920615500
RRM_5	81	1423	0.907480600
BRCT	80	1571	0.930050000
FancD2	80	1424	0.910862400
Frizzled	80	3881	1.000000000
Ins145_P3_rec	80	1302	0.879875000
Kazal_2	80	1390	0.904618600
Lipase_GDSL	80	1397	0.905922700
TRAM_LAG1_CLN8	80	3451	1.000000000
Adap_comp_sub	79	3074	1.000000000
Dpy19	79	3960	1.000000000
Dynamin_M	79	2221	1.000000000
GKAP	79	1738	1.000000000
Ago_hook	78	747	0.216620800
CAP	78	1810	1.000000000
Death	78	2122	1.000000000
Fz	78	2437	1.000000000
GAGE	78	1555	0.945520700
MIF4G	78	2578	1.000000000
NUDIX	78	2644	1.000000000
Prominin	78	1664	1.000000000
Connexin	77	2251	1.000000000
Cystatin	77	2149	1.000000000
DAGAT	77	2237	1.000000000
Disintegrin	77	1413	0.918180600
F-box-like	77	1239	0.875054100
G_glu_transpept	77	2788	1.000000000
KCNQ_channel	77	1278	0.888123800
LCE	77	1452	0.922053400
Macro	77	1414	0.918281900
ADAM_CR	76	1898	1.000000000
Asp	76	3284	1.000000000
FA_desaturase	76	2201	1.000000000
FGE-sulfatase	76	524	0.007786194
Glyco_hydro_35	76	1663	1.000000000
ADH_zinc_N	75	1883	1.000000000
CPSase_L_D2	75	1837	1.000000000
CTP_transf_2	75	2013	1.000000000
Ferric_reduct	75	2101	1.000000000
Glyco_hydro_18	75	2216	1.000000000
GAF	74	2102	1.000000000
Hormone_1	74	1347	0.916575600
HRM	74	1132	0.844704300
OSCP	74	323	0.000001052
PAS	74	1782	1.000000000
Peptidase_C1	74	2589	1.000000000
Aconitase	73	1496	0.973501900
CABIT	73	1382	0.922608900
CD36	73	1795	1.000000000
Dynamin_N	73	2783	1.000000000
Lactamase_B	73	1947	1.000000000
LBP_BPI_CETP_C	73	2181	1.000000000
P2X_receptor	73	2701	1.000000000
Tektin	73	2334	1.000000000
FMO-like	72	2851	1.000000000
Gal-bind_lectin	72	2776	1.000000000
Glyco_hydro_47	72	3130	1.000000000
Pkinase_C	72	929	0.675306600
Abhydrolase_1	71	2195	1.000000000
bZIP_Maf	71	637	0.137493500
CTNNB1_binding	71	1147	0.876740000
DUF2051	71	1033	0.806128300
FAT	71	2029	1.000000000
Helicase_C_2	71	736	0.335065000
IMD	71	1399	0.933539900
Syja_N	71	1932	1.000000000
VWA_3	71	1847	1.000000000
Band_7	70	2910	1.000000000
bZIP_1	70	1450	0.984291500
Clat_adaptor_s	70	1993	1.000000000
DUF3808	70	2410	1.000000000
HSP90	70	2016	1.000000000
Methyltransf_16	70	1706	1.000000000
MutS_III	70	1565	1.000000000
Abhydrolase_3	69	1584	1.000000000
DEP	69	1381	0.949537900
zf-C3HC4_3	69	1312	0.923225000
AAA_5	68	2805	1.000000000
CRAL_TRIO	68	2331	1.000000000
E3_UbLigase_R4	68	797	0.534828400
Glyco_hydro_2_C	68	533	0.038940390
Neuregulin	68	1583	1.000000000
tRNA-synt_1	68	3736	1.000000000
DAGK_acc	67	1484	1.000000000
DUF3513	67	998	0.825922600
EMP70	67	2196	1.000000000
Phosphorylase	67	2094	1.000000000
Treacle	67	954	0.787766300
VWA_2	67	1991	1.000000000
Alpha-amylase	66	2268	1.000000000
C4	66	1119	0.896985400
Chromo	66	1156	0.906702700
Cofilin_ADF	66	1965	1.000000000
ERAP1_C	66	2626	1.000000000
PAD	66	1956	1.000000000
PAX	66	1011	0.845554700
Piwi	66	2387	1.000000000
PNMA	66	2723	1.000000000
POM121	66	1059	0.873851000
Pro-rich	66	1214	0.918517800
RAI16-like	66	1471	1.000000000
TIL	66	1178	0.911560500
zf-HC5HC2H_2	66	1327	0.954188300
APC10	65	757	0.524627800
KRAP_IP3R_bind	65	549	0.081912120
Peptidase_M13	65	1602	1.000000000
Peptidase_M24	65	2203	1.000000000
AKAP_110	64	1577	1.000000000
CENP-P	64	177	0.000000000
FCH	64	1494	1.000000000
Glyco_transf_22	64	1709	1.000000000
Meckelin	64	1260	0.932666700
Ufd2P_core	64	1499	1.000000000
BAH	63	1701	1.000000000
CP2	63	1473	1.000000000
DUF1669	63	2291	1.000000000
FYVE_2	63	1276	0.961633400
Mesothelin	63	1658	1.000000000
MRVI1	63	1636	1.000000000
Pentaxin	63	2133	1.000000000
RNase_T	63	2244	1.000000000
ZU5	63	1093	0.904232300
Aminotran_5	62	2254	1.000000000
Drf_FH3	62	1912	1.000000000
EF-hand_2	62	777	0.636171200
Ndr	62	1401	1.000000000
STAT_bind	62	1763	1.000000000
zf-CCCH	62	625	0.291098000
Arfaptin	61	1807	1.000000000
PKD_channel	61	2826	1.000000000
PPAK	61	412	0.005593972
THRAP3_BCLAF1	61	2570	1.000000000
zf-HC5HC2H	61	931	0.843275100
CN_hydrolase	60	2162	1.000000000
CTF_NFI	60	1024	0.899709800
DUF3694	60	999	0.889446800
EF-hand_like	60	1086	0.915136700
HAD_2	60	1190	0.940242500
Laminin_B	60	1505	1.000000000
Ldh_1_C	60	1836	1.000000000
Med24_N	60	987	0.884382600
PEPCK	60	1041	0.904244200
AAA_12	59	2434	1.000000000
GCV_T	59	1213	0.976748800
L_HGMIC_fpl	59	1274	1.000000000
MAGE_N	59	1799	1.000000000
MH2	59	1489	1.000000000
OAS1_C	59	1792	1.000000000
PIP5K	59	1941	1.000000000
RWD	59	1510	1.000000000
Tissue_fac	59	1360	1.000000000
Cyclin_C	58	1800	1.000000000
Keratin_B2	58	914	0.863093100
Lig_chan-Glu_bd	58	588	0.299464800
Neurexophilin	58	1769	1.000000000
Peptidase_C54	58	1760	1.000000000
PLA2_B	58	1664	1.000000000
Tubulin_C	58	2306	1.000000000
Cation_ATPase_N	57	963	0.895521000
Epimerase	57	1873	1.000000000
ETS_PEA3_N	57	1033	0.915457300
GF_recep_IV	57	726	0.658358800
LBP_BPI_CETP	57	2243	1.000000000
LRR_9	57	1770	1.000000000
MH1	57	995	0.905828200
NAP	57	2085	1.000000000
Nckap1	57	2237	1.000000000
Rab5-bind	57	1550	1.000000000
SNARE	57	1175	0.979421600
Thiolase_N	57	1485	1.000000000
WTX	57	1208	1.000000000
XK-related	57	2949	1.000000000
Biopterin_H	56	1328	1.000000000
Exostosin	56	997	0.910913900
NHS	56	1461	1.000000000
NKAIN	56	1104	0.934064500
PABP	56	429	0.029294290
Perilipin	56	1838	1.000000000
B56	55	2988	1.000000000
Dapper	55	1800	1.000000000
FAM86	55	412	0.023101320
Fringe	55	1265	1.000000000
Galactosyl_T	55	2655	1.000000000
HS1_rep	55	250	0.000002809
IP_trans	55	1256	1.000000000
IRS	55	1136	0.981393800
Nucleoplasmin	55	750	0.742521300
PALP	55	1765	1.000000000
REJ	55	2400	1.000000000
RyR	55	1027	0.920661600
Sterol-sensing	55	1164	1.000000000
WH1	55	1400	1.000000000
AAA_33	54	1405	1.000000000
Arrestin_N	54	1483	1.000000000
Beta_helix	54	1458	1.000000000
Cyt-b5	54	867	0.874118800
DAG_kinase_N	54	497	0.164879800
DNA_methylase	54	1203	1.000000000
DUF3608	54	272	0.000028185
G2F	54	769	0.787882700
HATPase_c	54	1470	1.000000000
IBN_N	54	1094	0.961898200
Latrophilin	54	1060	0.929637100
LMBR1	54	2072	1.000000000
PA26	54	1344	1.000000000
Ran_BP1	54	1263	1.000000000
SPARC_Ca_bdg	54	930	0.902317800
Thyroglobulin_1	54	1487	1.000000000
Alk_phosphatase	53	1748	1.000000000
Ca_hom_mod	53	1206	1.000000000
CCDC14	53	1032	0.926548100
DUF3512	53	487	0.163136800
DUF3591	53	928	0.906618200
Granin	53	1680	1.000000000
Inositol_P	53	1828	1.000000000
KRTAP	53	743	0.772322600
Peptidase_M28	53	2066	1.000000000
SAPS	53	1201	1.000000000
Sec6	53	2686	1.000000000
Tmemb_cc2	53	1549	1.000000000
UAA	53	1719	1.000000000
zf-C3HC4	53	1059	0.947835600
ZZ	53	580	0.423225800
Acetyltransf_1	52	1166	1.000000000
ANTH	52	1080	0.986945500
FYVE	52	1251	1.000000000
GATase	52	1013	0.926612800
Glyco_transf_54	52	1107	1.000000000
GPS	52	843	0.878222400
K167R	52	1781	1.000000000
MORN	52	557	0.387598100
muHD	52	796	0.845127800
PAT1	52	997	0.924391100
PKD	52	1175	1.000000000
Sec63	52	1947	1.000000000
SSXRD	52	203	0.000000057
zf-FCS	52	677	0.687006200
Aminotran_3	51	1889	1.000000000
DUF3498	51	2126	1.000000000
ERG4_ERG24	51	1789	1.000000000
Ferritin	51	514	0.290773300
HSNSD	51	2094	1.000000000
IMPDH	51	1551	1.000000000
MHC_II_beta	51	502	0.255633100
NAD_binding_1	51	1334	1.000000000
PNP_UDP_1	51	989	0.925978400
TLD	51	849	0.889373000
6PF2K	50	1282	1.000000000
ADH_N	50	1410	1.000000000
Alpha_kinase	50	1166	1.000000000
BEX	50	1970	1.000000000
Branch	50	1836	1.000000000
Carboxyl_trans	50	2060	1.000000000
CATSPERG	50	941	0.921774700
EF-hand_4	50	1316	1.000000000
ELMO_CED12	50	939	0.921473700
FGGY_N	50	1647	1.000000000
HAP1_N	50	877	0.907069600
Kelch_4	50	1085	1.000000000
LON	50	1606	1.000000000
LRRNT	50	788	0.863146800
NCKAP5	50	824	0.885148100
TF_AP-2	50	913	0.917373100
UBA	50	703	0.775454700
Activin_recp	49	794	0.878027600
Alpha_adaptinC2	49	798	0.880153000
DUF608	49	368	0.023815590
FAD_binding_1	49	1350	1.000000000
GCC2_GCC3	49	530	0.403839200
GDPD	49	1587	1.000000000
His_Phos_1	49	1986	1.000000000
Med12-LCEWAV	49	1361	1.000000000
Otopetrin	49	1072	1.000000000
TNF	49	1755	1.000000000
Arm_2	48	2807	1.000000000
CIMR	48	1797	1.000000000
Cylicin_N	48	279	0.000484053
Drf_GBD	48	1664	1.000000000
DUF4205	48	1197	1.000000000
FAM104	48	222	0.000003941
FHA	48	1331	1.000000000
GST_C_2	48	913	0.923271900
HA2	48	1544	1.000000000
IL1	48	583	0.589820800
Myelin_PLP	48	1123	1.000000000
PAS_11	48	1480	1.000000000
PCI	48	1355	1.000000000
PDGF	48	657	0.746577700
Sarcoglycan_1	48	1236	1.000000000
SRCR_2	48	653	0.739955600
TEA	48	1724	1.000000000
ThiF	48	1893	1.000000000
TPR_12	48	1509	1.000000000
14-3-3	47	1650	1.000000000
Asp-B-Hydro_N	47	844	0.913119000
BAR_3_WASP_bdg	47	872	0.919748300
Calpain_inhib	47	675	0.795105500
DUF1619	47	1026	1.000000000
DUF3518	47	708	0.835077600
FRG2	47	728	0.852460000
Hamartin	47	718	0.843859700
ITI_HC_C	47	1066	1.000000000
Kunitz_BPTI	47	847	0.914025400
Lamp	47	1607	1.000000000
LUC7	47	1010	1.000000000
PTR2	47	2209	1.000000000
Ric8	47	1146	1.000000000
Sec23_trunk	47	1681	1.000000000
Shisa	47	1339	1.000000000
Synapsin_C	47	609	0.680818600
TMEM151	47	506	0.396059700
Tweety	47	1359	1.000000000
UDG	47	409	0.106848200
2OG-FeII_Oxy_3	46	839	0.917083000
4HBT	46	540	0.537354300
BK_channel_a	46	304	0.004186268
DED	46	660	0.794281500
Drf_FH1	46	679	0.818307100
DUF3583	46	332	0.014446840
ELO	46	1667	1.000000000
Glyco_hydro_39	46	521	0.479625100
HORMA	46	884	0.924714300
IBR	46	1210	1.000000000
Lactamase_B_2	46	1221	1.000000000
NYAP_N	46	1146	1.000000000
Syntaxin	46	858	0.920505200
zf-CXXC	46	415	0.143477300
7TM_GPCR_Srsx	45	2189	1.000000000
Arrestin_C	45	1420	1.000000000
BTD	45	495	0.431753300
CAP_GLY	45	858	0.923610200
Dispanin	45	819	0.916537900
DUF1162	45	790	0.907298900
DUF3414	45	1718	1.000000000
DUF3452	45	523	0.521327300
GCOM2	45	1218	1.000000000
Glyco_hydro_56	45	1776	1.000000000
OTU	45	1647	1.000000000
Peptidase_C12	45	1088	1.000000000
Sarcoglycan_2	45	759	0.894831100
TB2_DP1_HVA22	45	566	0.641490100
Trichoplein	45	1957	1.000000000
Abhydro_lipase	44	278	0.002063706
AIG1	44	1795	1.000000000
Ammonium_transp	44	2352	1.000000000
CLTH	44	1377	1.000000000
DUF1041	44	430	0.244871600
DUF1693	44	1362	1.000000000
GST_N	44	864	0.929990400
Myb_DNA-binding	44	717	0.880405600
Nuc_sug_transp	44	1649	1.000000000
Rav1p_C	44	1457	1.000000000
TRC8_N	44	999	1.000000000
tRNA-synt_2b	44	1494	1.000000000
A2M_N_2	43	1047	1.000000000
ACBP	43	521	0.586184900
Astacin	43	1230	1.000000000
ATP-synt_ab	43	1378	1.000000000
CEP170_C	43	1365	1.000000000
cobW	43	885	0.977828300
DCX	43	681	0.866145300
DDHD	43	1108	1.000000000
DUF663	43	580	0.730652300
Ephrin	43	1282	1.000000000
FBA	43	1137	1.000000000
MATH	43	1655	1.000000000
MRG	43	1093	1.000000000
MyTH4	43	1225	1.000000000
NCD3G	43	366	0.088397400
Pou	43	1051	1.000000000
RPE65	43	1564	1.000000000
Troponin	43	934	1.000000000
UPAR_LY6	43	1180	1.000000000
Vezatin	43	292	0.006171021
VIT	43	943	1.000000000
