Pfam_domain	Snp_count	Domain_length	locfdr
FERM_M	34	2386	1.000000000
Glyco_hydro_31	34	3825	1.000000000
KH_1	34	1445	0.713882800
Nebulin	34	405	0.000002857
Peptidase_C2	34	2857	1.000000000
Aa_trans	33	4769	1.000000000
ABC2_membrane_3	33	6288	1.000000000
AF-4	33	5259	1.000000000
Peptidase_M14	33	3825	1.000000000
PI-PLC-X	33	1976	1.000000000
SET	33	2347	1.000000000
AAA	32	2256	1.000000000
HLH	32	1103	0.505364000
Laminin_N	32	2361	1.000000000
PI3_PI4_kinase	32	2717	1.000000000
SH3_9	32	914	0.273669000
DHC_N2	31	3757	1.000000000
GOLGA2L5	31	2900	1.000000000
Hydrolase	31	3774	1.000000000
TGFb_propeptide	31	3121	1.000000000
AAA_6	30	2158	1.000000000
BTB_2	30	1984	1.000000000
Plexin_cytopl	30	4003	1.000000000
RA	30	1096	0.571862400
VWD	30	1866	1.000000000
Ig_3	29	1361	0.782549800
Peptidase_M1	29	4402	1.000000000
Lig_chan	28	3047	1.000000000
Metallophos	28	3106	1.000000000
PTEN_C2	28	817	0.299063000
RRM_6	28	1114	0.657479500
SH3_2	28	882	0.394615200
TAS2R	28	3887	1.000000000
TTL	28	3766	1.000000000
Arf	27	2824	1.000000000
Exo_endo_phos	27	4525	1.000000000
F5_F8_type_C	27	2014	1.000000000
Glyco_transf_29	27	4297	1.000000000
OATP	27	6410	1.000000000
Patched	27	3895	1.000000000
PID	27	1857	1.000000000
Tetraspannin	27	3266	1.000000000
AAA_11	26	2130	1.000000000
Amino_oxidase	26	3476	1.000000000
FAM47	26	1398	0.850823200
HCO3_cotransp	26	3786	1.000000000
NACHT	26	1860	1.000000000
TIG	26	1728	1.000000000
zf-DHHC	26	2032	1.000000000
Cation_ATPase_C	25	1551	1.000000000
DHC_N1	25	3577	1.000000000
Guanylate_cyc	25	2985	1.000000000
Calx-beta	24	1437	1.000000000
FH2	24	3000	1.000000000
Integrin_beta	24	3816	1.000000000
IRK	24	2967	1.000000000
MH1	24	735	0.359007900
MIR	24	482	0.019379090
Peptidase_M13_N	24	1966	1.000000000
Sulfatase	24	3463	1.000000000
ADAM_spacer1	23	1061	0.771695500
Arm	23	742	0.424439900
C2-set_2	23	962	0.701552500
GTP_EFTU	23	2969	1.000000000
Keratin_B2	23	434	0.009194696
Mab-21	23	1546	1.000000000
Na_H_Exchanger	23	3809	1.000000000
Oxysterol_BP	23	3497	1.000000000
PHD	23	494	0.038792130
Phosphodiest	23	2249	1.000000000
AA_permease	22	2447	1.000000000
AAA_8	22	2180	1.000000000
Aminotran_1_2	22	4057	1.000000000
CD36	22	1356	1.000000000
DPPIV_N	22	2320	1.000000000
Glutenin_hmw	22	349	0.000722712
Ldl_recept_a	22	761	0.509463700
Myotub-related	22	4043	1.000000000
OLF	22	2280	1.000000000
PX	22	1427	1.000000000
Rap_GAP	22	1125	0.828879700
AAA_12	21	2048	1.000000000
APOBEC_N	21	1445	1.000000000
ASC	21	3997	1.000000000
Med12-LCEWAV	21	473	0.060208450
Recep_L_domain	21	657	0.386019700
Sec1	21	3022	1.000000000
Tubulin	21	2687	1.000000000
Cadherin_C	20	1927	1.000000000
Dispanin	20	386	0.012080500
Fork_head	20	1175	0.975983500
UQ_con	20	1712	1.000000000
AA_permease_2	19	4373	1.000000000
AAA_9	19	1795	1.000000000
Bromodomain	19	838	0.742106300
cNMP_binding	19	957	0.821093600
Ded_cyto	19	1274	1.000000000
DOCK-C2	19	755	0.656365800
Fibrinogen_C	19	2228	1.000000000
Glyco_hydro_15	19	2659	1.000000000
Glycos_transf_2	19	2000	1.000000000
HAD	19	4535	1.000000000
Ldl_recept_b	19	655	0.505530000
Metallothio	19	183	0.000000018
PLAT	19	1336	1.000000000
PP2C	19	2442	1.000000000
RCC1	19	573	0.340121900
SAM_1	19	747	0.646685900
START	19	1619	1.000000000
Sulfotransfer_2	19	2200	1.000000000
wnt	19	3018	1.000000000
Zip	19	2195	1.000000000
A2M_comp	18	1879	1.000000000
bZIP_Maf	18	639	0.539305200
Cadherin_2	18	1018	0.907939300
Cpn60_TCP1	18	3790	1.000000000
CRAL_TRIO_2	18	1186	1.000000000
DnaJ	18	636	0.533920700
DUF3497	18	1522	1.000000000
Dynamin_N	18	1443	1.000000000
Glyco_transf_8	18	1730	1.000000000
Glypican	18	3347	1.000000000
LCE	18	670	0.591500300
Lipase	18	2598	1.000000000
MAM	18	1436	1.000000000
Med23	18	1313	1.000000000
NHS	18	641	0.542873900
Pro-rich	18	1046	0.956571600
Reticulon	18	642	0.544652000
Treacle	18	718	0.659823600
ubiquitin	18	958	0.846409800
UPF0560	18	1639	1.000000000
7tm_3	17	3148	1.000000000
ArfGap	17	922	0.854530700
BRCT	17	505	0.321423400
C1q	17	1405	1.000000000
DENN	17	1343	1.000000000
Glyco_hydro_47	17	2631	1.000000000
GRAM	17	465	0.223201500
HRM	17	247	0.000150456
IQ	17	146	0.000000001
Laminin_G_1	17	1367	1.000000000
LRR_4	17	575	0.482560100
PAP2	17	1369	1.000000000
Peptidase_C1	17	2522	1.000000000
PI3K_p85B	17	78	0.000000000
RasGEF_N	17	527	0.374420600
RB_A	17	266	0.000568519
zf-C4	17	686	0.670255700
Carb_anhydrase	16	2397	1.000000000
Drf_GBD	16	1058	1.000000000
FERM_C	16	937	0.970319500
Ferric_reduct	16	941	0.977865500
FKBP_C	16	836	0.838395200
ig	16	638	0.659508600
LRR_9	16	1387	1.000000000
Peptidase_C48	16	1255	1.000000000
RasGAP	16	1363	1.000000000
SDF	16	2967	1.000000000
Sec7	16	1214	1.000000000
SH3_1	16	431	0.207043400
Sulfate_transp	16	2081	1.000000000
TUDOR	16	1382	1.000000000
Acyl-CoA_dh_1	15	915	1.000000000
BACK	15	1127	1.000000000
Beach	15	1930	1.000000000
Carn_acyltransf	15	4105	1.000000000
Clat_adaptor_s	15	968	1.000000000
Crystall	15	828	0.863893600
DAGK_cat	15	666	0.747121200
DUF3451	15	882	0.977489300
F-box-like	15	304	0.021199730
FERM_N	15	582	0.634183100
FGF	15	1319	1.000000000
FMO-like	15	1789	1.000000000
Hemopexin	15	594	0.653236800
Hist_deacetyl	15	2209	1.000000000
HMG_box	15	681	0.761542900
KCNQ_channel	15	817	0.856353600
Macro	15	658	0.738009600
NAP	15	1344	1.000000000
NPIP	15	497	0.457393300
NUDIX	15	1476	1.000000000
PAS_11	15	766	0.828180300
Pentaxin	15	1346	1.000000000
Peptidase_M24	15	1152	1.000000000
Peptidase_S8	15	1727	1.000000000
PMG	15	1107	1.000000000
Prefoldin_2	15	603	0.666837500
PRY	15	282	0.008719016
Septin	15	986	1.000000000
Spc97_Spc98	15	3045	1.000000000
SSF	15	3188	1.000000000
Thioredoxin	15	1013	1.000000000
TIR	15	1286	1.000000000
Xlink	15	760	0.824138500
Zona_pellucida	15	1736	1.000000000
AKAP_110	14	1444	1.000000000
Amidohydro_1	14	1534	1.000000000
B56	14	2453	1.000000000
BAR	14	1773	1.000000000
BRO1	14	2056	1.000000000
DNA_pol_B	14	1360	1.000000000
DUF1908	14	828	0.987763500
EF-hand_2	14	484	0.508811400
Galactosyl_T	14	1527	1.000000000
MH2	14	974	1.000000000
MYT1	14	696	0.814319500
Peptidase_M10	14	2055	1.000000000
Peptidase_M16_C	14	1067	1.000000000
Pyridoxal_deC	14	1775	1.000000000
RNase_T	14	1428	1.000000000
SAM_PNT	14	426	0.351118900
T-box	14	1479	1.000000000
zf-B_box	14	346	0.123137900
zf-CCCH	14	162	0.000001478
Acyltransferase	13	1111	1.000000000
BicD	13	1445	1.000000000
Branch	13	1566	1.000000000
Cation_ATPase_N	13	344	0.188065300
Claudin_2	13	1163	1.000000000
COLFI	13	1295	1.000000000
Cyclin_C	13	722	0.875042200
DNA_pol_B_exo1	13	1033	1.000000000
E3_UbLigase_R4	13	797	1.000000000
ECH	13	1726	1.000000000
EF-hand_3	13	191	0.000192834
FA_desaturase	13	1182	1.000000000
FAT	13	1581	1.000000000
FCH	13	638	0.807589200
GKAP	13	1379	1.000000000
Glyco_hydro_1	13	3200	1.000000000
HAD_2	13	184	0.000096934
IBR	13	332	0.153189000
KAT11	13	614	0.786542400
Lipocalin	13	1143	1.000000000
MACPF	13	947	1.000000000
MFS_2	13	2295	1.000000000
Mg_trans_NIPA	13	1260	1.000000000
MIP	13	1083	1.000000000
MT	13	2082	1.000000000
PA	13	947	1.000000000
Prominin	13	1611	1.000000000
Pyr_redox_2	13	1560	1.000000000
RUN	13	914	1.000000000
SEA	13	964	1.000000000
TSKS	13	567	0.733658800
zf-HC5HC2H	13	577	0.746860700
AAA_33	12	876	1.000000000
AAA_5	12	1108	1.000000000
ADK	12	882	1.000000000
AIG1	12	944	1.000000000
AKNA	12	108	0.000000003
Bestrophin	12	1395	1.000000000
Beta_helix	12	706	0.978492200
CP2	12	908	1.000000000
CRAL_TRIO	12	703	0.970950100
Cyclin_N	12	723	1.000000000
Cystatin	12	855	1.000000000
DAGAT	12	891	1.000000000
DAO	12	2329	1.000000000
Disintegrin	12	304	0.145779500
DUF3591	12	928	1.000000000
E1_dh	12	1805	1.000000000
Ephrin_lbd	12	815	1.000000000
ERM	12	823	1.000000000
Fasciclin	12	1094	1.000000000
FF	12	266	0.052539310
Frizzled	12	2626	1.000000000
GF_recep_IV	12	389	0.430416900
Glyco_hydro_38C	12	1854	1.000000000
His_Phos_2	12	1368	1.000000000
IMS	12	650	0.853987800
KAP_NTPase	12	893	1.000000000
Lipoxygenase	12	2429	1.000000000
Methyltransf_16	12	579	0.798659100
Na_trans_assoc	12	1503	1.000000000
Porin_3	12	1204	1.000000000
SAM_2	12	483	0.667957200
Tektin	12	1950	1.000000000
UBA	12	224	0.007799861
VWA_2	12	1318	1.000000000
zf-C2H2_6	12	131	0.000000382
A_deamin	11	1404	1.000000000
Abhydrolase_1	11	1042	1.000000000
Abhydrolase_6	11	1709	1.000000000
ADAM_CR	11	714	1.000000000
Ammonium_transp	11	1572	1.000000000
Arfaptin	11	1142	1.000000000
Ca_hom_mod	11	1206	1.000000000
CD20	11	988	1.000000000
CENP-P	11	177	0.000927373
DED	11	253	0.072633320
DUF1032	11	818	1.000000000
DUF2051	11	370	0.475812000
EF-hand_8	11	489	0.748031700
ERAP1_C	11	1666	1.000000000
Ets	11	494	0.754580700
FAM75	11	671	1.000000000
FXa_inhibition	11	302	0.227097400
GBP	11	2138	1.000000000
Gelsolin	11	529	0.796914700
Glyco_hydro_18	11	1265	1.000000000
HATPase_c	11	777	1.000000000
HEAT_2	11	619	0.898881100
Helicase_C_2	11	369	0.472514000
Hexokinase_1	11	819	1.000000000
IP_trans	11	1256	1.000000000
IZUMO	11	634	0.941938200
JmjC	11	691	1.000000000
MARVEL	11	915	1.000000000
MBOAT	11	1957	1.000000000
MBT	11	372	0.482368000
MHC_I_C	11	79	0.000000000
NARP1	11	1024	1.000000000
NMDAR2_C	11	1361	1.000000000
PAD	11	1548	1.000000000
PAX	11	247	0.058368330
PNMA	11	1978	1.000000000
Protocadherin	11	668	1.000000000
PSI	11	514	0.779813800
PWWP	11	528	0.795914000
Ricin_B_lectin	11	964	1.000000000
Rod_C	11	359	0.438779600
SIS	11	524	0.791882600
TGF_beta	11	951	1.000000000
THRAP3_BCLAF1	11	1887	1.000000000
tRNA-synt_1	11	3020	1.000000000
XK-related	11	1584	1.000000000
Zfx_Zfy_act	11	714	1.000000000
A_deaminase	10	2282	1.000000000
AAA_7	10	1374	1.000000000
Adap_comp_sub	10	1629	1.000000000
bZIP_1	10	379	0.610162400
CCDC92	10	187	0.008030575
CLN5	10	662	1.000000000
Dapper	10	952	1.000000000
DEP	10	330	0.452440600
DIM1	10	236	0.088201360
DNA_pol_E_B	10	425	0.713882800
DNA_pol_phi	10	909	1.000000000
dsrm	10	387	0.631555500
DUF3608	10	272	0.217296200
Fmp27	10	450	0.755878600
FTHFS	10	1215	1.000000000
FYVE_2	10	637	1.000000000
Fz	10	1050	1.000000000
GAF	10	608	1.000000000
GDA1_CD39	10	2076	1.000000000
HGTP_anticodon	10	665	1.000000000
HIN	10	506	0.823460200
HNOBA	10	393	0.646320000
Kringle	10	589	0.980495200
LysM	10	43	0.000000000
MATH	10	927	1.000000000
MCM	10	821	1.000000000
MutS_III	10	1236	1.000000000
Nol1_Nop2_Fmu	10	1391	1.000000000
OAS1_C	10	377	0.604707900
Pam16	10	100	0.000000048
PAS	10	680	1.000000000
Proteasome	10	1251	1.000000000
R3H	10	452	0.758720200
Rhodanese	10	818	1.000000000
STAS	10	940	1.000000000
Ten_N	10	670	1.000000000
ThiF	10	766	1.000000000
Urocanase	10	579	0.950086700
VWC	10	346	0.509767900
WW	10	178	0.004118484
zf-C2H2_4	10	192	0.011418730
zf-RanBP	10	206	0.025489970
3Beta_HSD	9	1256	1.000000000
5_nucleotid	9	1719	1.000000000
AAA_17	9	362	0.667335400
ABC1	9	455	0.823007200
Aconitase	9	958	1.000000000
Alpha_kinase	9	766	1.000000000
ANTH	9	807	1.000000000
Aph-1	9	431	0.794687100
BCDHK_Adom3	9	466	0.834421100
Bclx_interact	9	37	0.000000000
BIR	9	270	0.333638300
BNIP2	9	368	0.682082300
C1_1	9	299	0.460678400
CALCOCO1	9	918	1.000000000
Calpain_III	9	711	1.000000000
Cation_efflux	9	2078	1.000000000
CATSPERD	9	1380	1.000000000
CCDC144C	9	1768	1.000000000
Chorein_N	9	472	0.840015900
Clathrin	9	687	1.000000000
Clathrin_lg_ch	9	383	0.714886200
DUF4523	9	135	0.000275945
Enolase_C	9	1330	1.000000000
EPTP	9	313	0.515693300
FGE-sulfatase	9	524	0.959970400
Folate_carrier	9	1206	1.000000000
Glyco_transf_25	9	557	1.000000000
Granin	9	1680	1.000000000
GST_C	9	585	1.000000000
GST_N	9	574	1.000000000
GVQW	9	171	0.010079540
Hexokinase_2	9	1200	1.000000000
IF-2B	9	977	1.000000000
Ion_trans_2	9	400	0.747873100
IPK	9	1572	1.000000000
Lactamase_B_2	9	569	1.000000000
LBP_BPI_CETP_C	9	1140	1.000000000
Ldh_1_C	9	997	1.000000000
LRR_5	9	706	1.000000000
MIF4G	9	1097	1.000000000
Miro	9	481	0.848210900
MutS_V	9	726	1.000000000
Myb_DNA-binding	9	244	0.213841000
NAD_binding_1	9	761	1.000000000
Nucleoside_tran	9	972	1.000000000
OSCP	9	115	0.000012782
OTU	9	990	1.000000000
PA26	9	896	1.000000000
Paf1	9	420	0.778996500
PAN_1	9	339	0.603794600
PCI	9	349	0.633600000
PHTB1_N	9	422	0.781985400
PI3K_C2	9	555	1.000000000
PKD_channel	9	1173	1.000000000
Pkinase_C	9	271	0.338206200
Pro_isomerase	9	878	1.000000000
RHD	9	817	1.000000000
Ric8	9	923	1.000000000
RNA_pol_Rpb1_5	9	715	1.000000000
RNase_Zc3h12a	9	623	1.000000000
Sad1_UNC	9	538	1.000000000
SAND	9	225	0.133545100
STAT_alpha	9	695	1.000000000
TRAM_LAG1_CLN8	9	1375	1.000000000
tRNA-synt_1c	9	1094	1.000000000
Voltage_CLC	9	2058	1.000000000
VWA_3	9	607	1.000000000
WTX	9	761	1.000000000
zf-C3HC4_3	9	310	0.504545700
zf-HC5HC2H_2	9	574	1.000000000
4HBT	8	84	0.000000153
Abhydro_lipase	8	152	0.010079540
Aldolase_II	8	562	1.000000000
AMP-binding_C	8	625	1.000000000
Annexin	8	397	0.813384400
ART	8	764	1.000000000
ATP_synt_H	8	110	0.000055941
Atrophin-1	8	2004	1.000000000
Band_7	8	1109	1.000000000
C4	8	451	0.902164500
C8	8	364	0.762947200
Ca_chan_IQ	8	103	0.000014637
CAMSAP_CH	8	170	0.034906630
CHD5	8	250	0.384578500
CTF_NFI	8	503	1.000000000
Cupin_8	8	1194	1.000000000
DAGK_acc	8	672	1.000000000
DDE_1	8	1270	1.000000000
Dpy19	8	3223	1.000000000
Drf_FH3	8	963	1.000000000
DUF1041	8	324	0.673524200
DUF1088	8	168	0.031336650
DUF1394	8	610	1.000000000
DUF1669	8	1143	1.000000000
DUF3384	8	422	0.842544700
DUF3518	8	514	1.000000000
DUF3583	8	332	0.695286700
DUF812	8	598	1.000000000
Endostatin	8	515	1.000000000
FANCAA	8	434	0.854647000
GAGE	8	700	1.000000000
GAT	8	588	1.000000000
GCR	8	376	0.783471900
Glyco_hydro_35	8	1031	1.000000000
Glyco_transf_10	8	1468	1.000000000
Glyco_transf_41	8	469	0.972210400
GPS	8	236	0.312764500
Hamartin	8	718	1.000000000
HOOK	8	2395	1.000000000
Hormone_1	8	694	1.000000000
HSNSD	8	1958	1.000000000
IDO	8	392	0.806768000
IL8	8	519	1.000000000
Joubert	8	356	0.748691100
Laminin_B	8	690	1.000000000
Lamp	8	1141	1.000000000
Lig_chan-Glu_bd	8	197	0.120426200
LNS2	8	710	1.000000000
Med15	8	861	1.000000000
Med25_NR-box	8	157	0.014716290
MGC-24	8	339	0.711618000
MORN	8	130	0.001068071
Na_Pi_cotrans	8	565	1.000000000
Nrap	8	497	1.000000000
NUT_C	8	535	1.000000000
NYAP_N	8	1146	1.000000000
OST-HTH	8	285	0.543318900
P2X_receptor	8	1103	1.000000000
P5-ATPase	8	266	0.461702400
PALP	8	1417	1.000000000
PARP	8	784	1.000000000
Pecanex_C	8	675	1.000000000
Peptidase_S9	8	1053	1.000000000
PFK	8	622	1.000000000
PIP5K	8	1670	1.000000000
PNP_UDP_1	8	636	1.000000000
PRA1	8	413	0.833123700
Pribosyltran	8	592	1.000000000
PurA	8	483	1.000000000
Ran_BP1	8	366	0.766438000
RasGEF_N_2	8	115	0.000128705
Rotamase_3	8	61	0.000000000
RRM_5	8	279	0.518914500
Sec6	8	2156	1.000000000
Serinc	8	1059	1.000000000
SID-1_RNA_chan	8	1308	1.000000000
SIN1	8	420	0.840477300
Ski_Sno	8	339	0.711618000
STAT_bind	8	1254	1.000000000
Stork_head	8	60	0.000000000
TEA	8	965	1.000000000
Tet_JBP	8	1802	1.000000000
THF_DHG_CYH_C	8	372	0.776740800
TMC	8	562	1.000000000
TMEM52	8	299	0.595751200
TPD52	8	455	0.918088900
TPT	8	607	1.000000000
Transglut_C	8	518	1.000000000
Tropomyosin	8	474	0.990955800
Utp14	8	1439	1.000000000
Vitellogenin_N	8	1109	1.000000000
zf-FCS	8	244	0.353996500
14-3-3	7	1178	1.000000000
2OG-FeII_Oxy_2	7	1042	1.000000000
2OG-FeII_Oxy_3	7	546	1.000000000
ABC_membrane_2	7	851	1.000000000
Abhydrolase_3	7	527	1.000000000
ARID	7	453	1.000000000
Arm_2	7	943	1.000000000
Arrestin_N	7	443	1.000000000
Asp	7	1631	1.000000000
BAH	7	582	1.000000000
Band_3_cyto	7	1228	1.000000000
BBS1	7	646	1.000000000
Cast	7	1563	1.000000000
CCDC14	7	1068	1.000000000
CD99L2	7	594	1.000000000
CHGN	7	2272	1.000000000
Choline_kinase	7	855	1.000000000
Chromo	7	189	0.209498100
Cofilin_ADF	7	610	1.000000000
CTP_transf_2	7	541	1.000000000
Cu_amine_oxid	7	1242	1.000000000
Cylicin_N	7	279	0.659103300
dDENN	7	365	0.837498200
DDHD	7	703	1.000000000
DEAD_2	7	347	0.812822200
DUF1387	7	549	1.000000000
DUF1693	7	1043	1.000000000
DUF4071	7	1399	1.000000000
DUF4455	7	474	1.000000000
DUSP	7	451	1.000000000
Dynamin_M	7	868	1.000000000
ELMO_CED12	7	601	1.000000000
EphA2_TM	7	326	0.777709000
EST1_DNA_bind	7	595	1.000000000
FAM222A	7	670	1.000000000
FG-GAP	7	111	0.000716800
fn2	7	167	0.096480620
Fringe	7	949	1.000000000
Gal-3-0_sulfotr	7	1610	1.000000000
GBP_C	7	1014	1.000000000
GPCR_chapero_1	7	920	1.000000000
GTP_EFTU_D2	7	276	0.649294000
HAP1_N	7	627	1.000000000
Helicase_C_4	7	556	1.000000000
Homeobox_KN	7	161	0.072633320
Innexin	7	555	1.000000000
Inositol_P	7	1155	1.000000000
Iso_dh	7	1353	1.000000000
JAB	7	299	0.717742200
JCAD	7	1348	1.000000000
KAP	7	708	1.000000000
L_HGMIC_fpl	7	900	1.000000000
Laminin_G_3	7	705	1.000000000
LRR_6	7	123	0.003529240
Med13_C	7	526	1.000000000
Methyltransf_2	7	247	0.532375300
Methyltransf_31	7	722	1.000000000
MgtE	7	570	1.000000000
Mtc	7	1227	1.000000000
MutS_II	7	457	1.000000000
NKAIN	7	584	1.000000000
NMT_C	7	376	0.850382900
Nuc_sug_transp	7	814	1.000000000
NUDE_C	7	402	0.935476400
ODC_AZ	7	211	0.339506600
PB1	7	340	0.802157400
PC-Esterase	7	726	1.000000000
Peptidase_M13	7	620	1.000000000
Peptidase_S10	7	998	1.000000000
PID_2	7	510	1.000000000
Piwi	7	1792	1.000000000
PLU-1	7	996	1.000000000
Pou	7	361	0.832667400
PTRF_SDPR	7	974	1.000000000
RAI16-like	7	1140	1.000000000
Rhomboid	7	739	1.000000000
RNA_pol_Rpb2_1	7	1200	1.000000000
SAA	7	164	0.083490020
SAC3_GANP	7	425	1.000000000
Sec7_N	7	494	1.000000000
SOCS_box	7	242	0.508811400
Synapsin_C	7	609	1.000000000
Syndecan	7	192	0.226103500
Syntaphilin	7	617	1.000000000
TB	7	171	0.114408300
TMEM151	7	953	1.000000000
TNFR_c6	7	204	0.297526600
Trichoplein	7	1027	1.000000000
tRNA-synt_1g	7	1041	1.000000000
Ufd2P_core	7	1267	1.000000000
V1R	7	791	1.000000000
zf-met	7	97	0.000063886
zf-RING_2	7	224	0.414334300
2-Hacid_dh	6	965	1.000000000
2-oxoacid_dh	6	629	1.000000000
AAA_23	6	681	1.000000000
AAA_34	6	603	1.000000000
ACBP	6	266	0.745991300
ADH_zinc_N	6	424	1.000000000
AIRS_C	6	348	0.953162800
AKAP7_NLS	6	215	0.549961400
ApoL	6	1209	1.000000000
BEN	6	314	0.839090900
BPS	6	146	0.111464300
BRE	6	153	0.151806500
BRICHOS	6	339	0.906165300
Calreticulin	6	445	1.000000000
CBS	6	248	0.691714600
CHDCT2	6	497	1.000000000
Choline_transpo	6	1376	1.000000000
CLASP_N	6	575	1.000000000
CLTH	6	745	1.000000000
Connexin	6	537	1.000000000
CTC1	6	1142	1.000000000
CTNNB1_binding	6	509	1.000000000
DAN	6	119	0.016855790
DDE_Tnp_1_7	6	725	1.000000000
Death	6	250	0.698592000
DSL	6	63	0.000000153
DUF1042	6	461	1.000000000
DUF1900	6	544	1.000000000
DUF2045	6	239	0.658562500
DUF21	6	541	1.000000000
DUF2146	6	92	0.000413221
DUF2181	6	703	1.000000000
DUF221	6	1029	1.000000000
DUF3401	6	499	1.000000000
DUF4206	6	611	1.000000000
DUF4471	6	294	0.806768000
DUF4546	6	420	1.000000000
DUF4628	6	443	1.000000000
ECM1	6	567	1.000000000
Endonuclease_NS	6	695	1.000000000
ERCC4	6	302	0.820733500
FAD_binding_3	6	490	1.000000000
FAM198	6	465	1.000000000
Ferritin	6	230	0.621833500
FHA	6	143	0.095719620
FIIND	6	257	0.719873800
FYRC	6	261	0.731648400
G6PD_N	6	176	0.305688100
Gal_Lectin	6	164	0.222447200
Gal-bind_lectin	6	795	1.000000000
GDNF	6	431	1.000000000
GHBP	6	308	0.830630800
Glyco_hydro_56	6	1118	1.000000000
Glyco_transf_18	6	1147	1.000000000
Glyco_transf_54	6	594	1.000000000
HAUS4	6	191	0.407812900
HAUS5	6	890	1.000000000
HbrB	6	83	0.000062129
His_Phos_1	6	834	1.000000000
HSP90	6	1489	1.000000000
IBB	6	362	1.000000000
IRF	6	439	1.000000000
Isy1	6	267	0.748691100
JmjN	6	34	0.000000000
K1377	6	977	1.000000000
K167R	6	670	1.000000000
Kazal_2	6	175	0.298551200
Lectin_leg-like	6	806	1.000000000
Leuk-A4-hydro_C	6	439	1.000000000
