Pfam_domain	Snp_count	Domain_length	locfdr
Cation_efflux	162	3530	1.000000000
CRAL_TRIO	162	2061	0.989158900
HMG_box	160	2466	1.000000000
Kazal_2	160	1815	0.905790600
Med12-LCEWAV	160	1361	0.456276100
DAO	159	3495	1.000000000
Frizzled	159	3601	1.000000000
Na_sulph_symp	156	2900	1.000000000
DAGK_cat	155	2090	1.000000000
GF_recep_IV	155	816	0.014939650
PAP2	155	2627	1.000000000
E1_dh	154	2388	1.000000000
ubiquitin	154	2614	1.000000000
MH2	153	1489	0.698243300
Choline_transpo	152	1924	0.987737800
DNA_pol_B	151	2265	1.000000000
MCM	151	2811	1.000000000
DAGAT	150	2237	1.000000000
FMO-like	150	2851	1.000000000
Glyco_hydro_18	150	2216	1.000000000
Ammonium_transp	149	2811	1.000000000
Death	149	2189	1.000000000
bZIP_Maf	148	1103	0.242023000
Glyco_transf_8	148	2954	1.000000000
MBOAT	148	3673	1.000000000
PFK	148	2070	1.000000000
PRY	148	1889	0.989825700
ERAP1_C	147	2626	1.000000000
PARP	147	3096	1.000000000
AKAP_110	146	1577	0.850646100
Claudin_2	146	2331	1.000000000
HRM	146	1463	0.744702600
CLN5	145	662	0.002958840
JmjC	145	2379	1.000000000
KRTAP	145	901	0.068956880
EF-hand_8	144	1814	0.984781400
Interferon	144	2764	1.000000000
POM121	144	1059	0.223376800
Fz	143	2979	1.000000000
Glyco_transf_10	143	2882	1.000000000
P2X_receptor	143	2736	1.000000000
PTEN_C2	143	957	0.121861900
Sec1	143	5346	1.000000000
XK-related	143	2949	1.000000000
LBP_BPI_CETP_C	141	2181	1.000000000
DUF676	140	394	0.000000330
DENN	139	3179	1.000000000
FXa_inhibition	139	1737	0.979821200
Lipoxygenase	139	2899	1.000000000
LRR_5	139	1092	0.320392900
Peptidase_M2	138	1911	1.000000000
Aminotran_5	137	2254	1.000000000
GVQW	137	990	0.202235200
PWWP	137	2286	1.000000000
Annexin	136	2700	1.000000000
CD36	136	1795	0.996659400
DAGK_acc	136	1637	0.956423000
FHA	136	1736	0.989844900
Latrophilin	136	1133	0.419101000
PI3K_C2	136	1243	0.587851700
SDF	136	3614	1.000000000
THRAP3_BCLAF1	136	2570	1.000000000
TNF	136	2373	1.000000000
RasGEF_N	135	2010	1.000000000
RyR	135	1122	0.414985600
Sarcoglycan_1	134	1236	0.604536500
Ets	133	2108	1.000000000
PEPCK	133	1636	0.970021900
SAM_2	133	1981	1.000000000
zf-C3HC4_4	133	1267	0.661362600
Adap_comp_sub	132	3028	1.000000000
Hormone_1	132	1207	0.588696300
FAT	131	2029	1.000000000
HIN	131	845	0.092746490
HOOK	131	3527	1.000000000
Reticulon	131	1678	0.990559100
START	131	3276	1.000000000
dsrm	130	2093	1.000000000
Hexokinase_2	130	2281	1.000000000
Ten_N	130	1509	0.926062800
A_deamin	129	2163	1.000000000
HlyIII	129	2674	1.000000000
PA	129	1761	1.000000000
HEAT_2	128	2413	1.000000000
Mab-21	128	3281	1.000000000
F-box-like	127	1568	0.972331900
FKBP_C	127	1975	1.000000000
Glyco_hydro_47	127	3130	1.000000000
Dpy19	126	3314	1.000000000
MBT	126	1902	1.000000000
Pyr_redox_2	126	3258	1.000000000
Filaggrin	125	1173	0.635035100
TRAM_LAG1_CLN8	125	3454	1.000000000
C8	124	1906	1.000000000
Gasdermin	124	2485	1.000000000
NCKAP5	124	824	0.116069100
OSCP	124	125	0.000000000
HSNSD	123	2094	1.000000000
zf-CCCH	123	392	0.000007764
A2M_comp	122	2365	1.000000000
CHGN	122	3684	1.000000000
Cu-oxidase_3	122	1307	0.840316300
Cylicin_N	122	279	0.000000000
Gelsolin	122	2767	1.000000000
zf-RING_2	122	2195	1.000000000
ZU5	122	1157	0.653523900
APOBEC_N	121	2461	1.000000000
CPSase_L_D2	121	1837	1.000000000
FAM75	121	1294	0.837921700
EamA	119	2633	1.000000000
GTP_EFTU	119	4740	1.000000000
Neurexophilin	119	1630	1.000000000
REJ	119	2919	1.000000000
PAS_9	118	1175	0.734743100
Rad51	118	1815	1.000000000
Drf_GBD	117	1657	1.000000000
His_Phos_2	117	2685	1.000000000
Peptidase_M24	117	2745	1.000000000
Rap_GAP	117	1871	1.000000000
Tubulin_C	117	2429	1.000000000
DNA_pol_B_exo1	116	1477	0.989329400
FA_desaturase	116	1939	1.000000000
GRAM	116	1441	0.976142700
NUDIX	116	3263	1.000000000
Abhydrolase_6	115	5070	1.000000000
BRCT	115	2121	1.000000000
DUF1669	115	2291	1.000000000
GBP	115	3051	1.000000000
GST_C	115	1786	1.000000000
Ins145_P3_rec	115	1302	0.903630200
Titin_Z	115	251	0.000000000
DUF3513	114	998	0.508813300
EF-hand_2	114	732	0.089790210
Pkinase_C	114	1167	0.777967800
Tektin	114	2334	1.000000000
Glyco_transf_18	113	1147	0.764968800
VWA_3	113	1847	1.000000000
Acyl-CoA_dh_1	112	2060	1.000000000
Serinc	112	2749	1.000000000
zf-HC5HC2H	112	998	0.541271100
ADK	111	2175	1.000000000
Asp	111	3597	1.000000000
Spc97_Spc98	111	3045	1.000000000
Calpain_III	110	1976	1.000000000
Ded_cyto	109	1815	1.000000000
FERM_N	109	2564	1.000000000
G-gamma	109	924	0.449945500
Med23	109	1313	0.956899600
Sec7	109	3017	1.000000000
Biopterin_H	108	1328	0.969796000
FCH	108	1749	1.000000000
Peptidase_C1	108	3019	1.000000000
Serum_albumin	108	1998	1.000000000
Syndecan	108	495	0.003099298
C4	107	1344	0.982993800
PKD_channel	107	2679	1.000000000
CABIT	106	1382	0.994173400
Glyco_hydro_56	106	1776	1.000000000
HAD_2	106	988	0.623141900
RUN	106	2738	1.000000000
WW	106	1078	0.767957500
ArfGap	105	3006	1.000000000
Clathrin	105	2566	1.000000000
tRNA-synt_1	105	3783	1.000000000
Alpha_kinase	104	1166	0.892718200
DnaJ	104	2330	1.000000000
IBR	104	1274	0.967441700
Ldh_1_C	104	1836	1.000000000
Miro	104	1580	1.000000000
MutS_III	104	1565	1.000000000
PC-Esterase	104	1525	1.000000000
Pou	104	1351	0.993432500
RHD	104	1824	1.000000000
VWA_2	104	2063	1.000000000
Beach	103	2491	1.000000000
Nckap1	103	2237	1.000000000
PAX	103	1239	0.956022900
STAS	103	1737	1.000000000
TFIIA	103	1278	0.975410600
Thyroglobulin_1	103	1741	1.000000000
DUF3498	102	1612	1.000000000
GATase	102	1013	0.730559600
Mg_trans_NIPA	102	1785	1.000000000
Proteasome	102	3191	1.000000000
UT	102	1167	0.913395900
Ferritin	101	514	0.010407200
GBP_C	101	2333	1.000000000
IL8	101	2066	1.000000000
Rhodanese	101	2896	1.000000000
RNase_T	101	2254	1.000000000
CitMHS	100	417	0.000898925
Epimerase	100	1879	1.000000000
GPS	100	1281	0.990572600
Methyltransf_16	100	1893	1.000000000
Transferrin	100	1982	1.000000000
V_ATPase_I	100	3369	1.000000000
Cation_ATPase_N	99	1027	0.796327800
GDNF	99	1119	0.901788900
IL1	99	1157	0.931990500
Peptidase_M13	99	1666	1.000000000
zf-C3HC4_3	99	1450	1.000000000
5_nucleotid	98	1825	1.000000000
A_deaminase	98	2282	1.000000000
Abhydrolase_1	98	2372	1.000000000
DCX	98	804	0.392449700
Iso_dh	98	1886	1.000000000
MutS_V	98	1214	0.974408200
Runt	98	675	0.148908500
WT1	98	426	0.001556992
CN_hydrolase	97	1999	1.000000000
Gal-3-0_sulfotr	97	1610	1.000000000
Gal-bind_lectin	97	2676	1.000000000
L_HGMIC_fpl	97	1377	1.000000000
Lipase_GDSL	97	1576	1.000000000
RR_TM4-6	97	828	0.462713500
UPAR_LY6	97	1503	1.000000000
zf-C2H2_4	97	894	0.603081700
Acyltransferase	96	2559	1.000000000
DAG_kinase_N	96	379	0.000402454
DEAD_2	96	700	0.213114300
ECH	96	3583	1.000000000
GOLGA2L5	96	3950	1.000000000
RRM_5	96	1660	1.000000000
Dapper	95	1212	0.989735200
Granin	95	1680	1.000000000
Insulin	95	1137	0.952590800
KAT11	95	614	0.094028010
MIF4G	95	2578	1.000000000
PAD	95	1956	1.000000000
Phospholip_A2_1	95	1239	0.994241600
Abhydrolase_3	94	1856	1.000000000
ARID	94	1555	1.000000000
Beta_helix	94	1458	1.000000000
Cyclin_C	94	1902	1.000000000
LRRNT	94	968	0.786198200
Pro_isomerase	94	3288	1.000000000
Androgen_recep	93	444	0.005024261
Drf_FH1	93	679	0.214667600
ETS_PEA3_N	93	1033	0.882270400
Phosphorylase	93	2094	1.000000000
PIP5K	93	1941	1.000000000
TF_AP-2	93	1121	0.957312200
Tweety	93	1359	1.000000000
DUF3591	92	928	0.755112700
Gly_acyl_tr_N	92	1060	0.919558700
HCR	92	756	0.395276200
Lig_chan-Glu_bd	92	588	0.086770870
Peptidase_M16_C	92	1870	1.000000000
SPAN-X	92	728	0.331900700
TIL	92	1333	1.000000000
Peptidase_C48	91	1451	1.000000000
Piwi	91	2387	1.000000000
AAA_12	90	2434	1.000000000
AMP-binding_C	90	1180	0.995313500
DUF2476	90	784	0.499812800
EGF_2	90	694	0.290507600
Myc_N	90	1397	1.000000000
Troponin	90	1209	1.000000000
Band_7	89	3033	1.000000000
Dynamin_N	89	2436	1.000000000
NAP	89	2917	1.000000000
WSC	89	489	0.022962810
BAH	88	1934	1.000000000
Connexin	88	2036	1.000000000
IL6Ra-bind	88	1079	0.968020800
NCD3G	88	577	0.105046700
PKD	88	1387	1.000000000
Transket_pyr	88	1469	1.000000000
Aminotran_3	87	2051	1.000000000
GCC2_GCC3	87	724	0.417220400
PALP	87	1717	1.000000000
T4_deiodinase	87	937	0.847342000
ADH_N	86	1477	1.000000000
BEX	86	2065	1.000000000
Dynamin_M	86	2221	1.000000000
G2F	86	769	0.547711700
Macro	86	1651	1.000000000
Prog_receptor	86	564	0.105213200
SBP_bac_3	86	3192	1.000000000
Syntaxin	86	867	0.754244800
TPR_1	86	1151	0.999467000
zf-C2HC	86	479	0.026002290
Alk_phosphatase	85	2154	1.000000000
APG5	85	311	0.000120414
OTU	85	1613	1.000000000
PLU-1	85	1410	1.000000000
3Beta_HSD	84	2154	1.000000000
Clat_adaptor_s	84	1901	1.000000000
DUF1908	84	1104	0.995803900
Endonuclease_NS	84	1542	1.000000000
K167R	84	1781	1.000000000
LIM_bind	84	410	0.006539142
PNMA	84	2881	1.000000000
Sterol-sensing	84	1014	0.958234100
Aldolase_II	83	1103	0.998040700
Carboxyl_trans	83	2060	1.000000000
EMP70	83	2095	1.000000000
Keratin_B2	83	1060	0.989947600
Myelin_PLP	83	1368	1.000000000
RnaseA	83	1801	1.000000000
RPE65	83	1564	1.000000000
SID-1_RNA_chan	83	1308	1.000000000
Transglut_C	83	1511	1.000000000
VIT	83	943	0.907232500
GAGE	82	2098	1.000000000
Glyco_hydro_38C	82	2846	1.000000000
Sec63	82	1947	1.000000000
Ca_hom_mod	81	1206	1.000000000
Drf_FH3	81	1912	1.000000000
E2F_TDP	81	876	0.852063000
FYVE_2	81	1342	1.000000000
Tmemb_cc2	81	1549	1.000000000
CPSase_L_chain	80	881	0.872596000
CTP_transf_2	80	1611	1.000000000
DUF4589	80	481	0.052273310
Galactosyl_T	80	2655	1.000000000
KRAP_IP3R_bind	80	637	0.341797500
Laminin_B	80	1638	1.000000000
Astacin	79	1230	1.000000000
CTNNB1_binding	79	1147	1.000000000
DDE_Tnp_1_7	79	2058	1.000000000
DNA_methylase	79	1203	1.000000000
DUF3452	79	523	0.112983800
His_Phos_1	79	2106	1.000000000
MH1	79	1419	1.000000000
NKAIN	79	1104	1.000000000
Patatin	79	1655	1.000000000
APC10	78	914	0.934301000
BRO1	78	2416	1.000000000
muHD	78	796	0.773385000
NAD_binding_6	78	905	0.925676800
Scramblase	78	1363	1.000000000
Sec6	78	2686	1.000000000
PAS_11	77	1809	1.000000000
Tet_JBP	77	1802	1.000000000
ABC2_membrane	76	1249	1.000000000
CD99L2	76	752	0.724693900
CIMR	76	2086	1.000000000
DUF2051	76	1033	1.000000000
DZF	76	1228	1.000000000
LMBR1	76	1951	1.000000000
MORN	76	718	0.646831200
Prominin	76	1611	1.000000000
SOCS_box	76	954	0.982595000
Branch	75	1584	1.000000000
DUF3595	75	763	0.768500100
KAP	75	708	0.645465700
Laminin_I	75	1328	1.000000000
PLA2_B	75	1664	1.000000000
Transglut_N	75	1206	1.000000000
4_1_CTD	74	747	0.756303400
Alpha-amylase	74	1986	1.000000000
DUF3583	74	332	0.002334455
DUF3657	74	121	0.000000000
DUF3694	74	999	1.000000000
Exostosin	74	997	1.000000000
SAPS	74	1201	1.000000000
Synapsin_C	74	609	0.397890200
Abhydrolase_5	73	2126	1.000000000
AKNA	73	214	0.000000991
CATSPERD	73	1380	1.000000000
dDENN	73	1318	1.000000000
EF-hand_like	73	1086	1.000000000
Gal_Lectin	73	494	0.130937200
Otopetrin	73	1146	1.000000000
Peptidase_M28	73	2135	1.000000000
Ran_BP1	73	1626	1.000000000
TPR_12	73	1827	1.000000000
zf-met	73	686	0.637513300
FAM131	72	747	0.796495600
Fox-1_C	72	292	0.000600382
Glyco_hydro_59	72	1099	1.000000000
GSDH	72	735	0.773876200
LRR_9	72	1921	1.000000000
ADH_zinc_N	71	1829	1.000000000
B56	71	2593	1.000000000
CEP170_C	71	1365	1.000000000
CTF_NFI	71	1515	1.000000000
DED	71	665	0.631699400
DUF1053	71	603	0.453396900
ERG4_ERG24	71	1789	1.000000000
GATA	71	634	0.545175800
Globin	71	1158	1.000000000
Meckelin	71	1260	1.000000000
PI3K_rbd	71	743	0.808339300
A2M_N_2	70	1116	1.000000000
bZIP_1	70	1368	1.000000000
G_glu_transpept	70	2441	1.000000000
Glyco_hydro_35	70	1663	1.000000000
HA2	70	1746	1.000000000
HNOBA	70	762	0.859491400
JCAD	70	1348	1.000000000
Lamp	70	1607	1.000000000
Menin	70	559	0.346411300
PHTB1_C	70	381	0.020978320
SAM_PNT	70	921	0.996023900
zf-FCS	70	1030	1.000000000
FGGY_N	69	1647	1.000000000
Glyco_transf_54	69	1107	1.000000000
Na_K-ATPase	69	1865	1.000000000
NO_synthase	69	1116	1.000000000
PPAK	69	443	0.089713020
PTR2	69	2589	1.000000000
SNARE	69	1053	1.000000000
UBA	69	850	0.970937700
Ufd2P_core	69	1499	1.000000000
V1R	69	791	0.915130600
Arm_2	68	2554	1.000000000
Cast	68	1563	1.000000000
CENP-P	68	177	0.000000028
Cupin_8	68	2602	1.000000000
DUF3414	68	1718	1.000000000
DUF4546	68	420	0.065925250
HATPase_c_3	68	1367	1.000000000
IMPDH	68	1758	1.000000000
MyTH4	68	1344	1.000000000
Strabismus	68	1000	1.000000000
TAFH	68	485	0.186347400
Thioredoxin_6	68	1662	1.000000000
Transglut_core	68	1249	1.000000000
UNC-79	68	469	0.150274900
WH1	68	1505	1.000000000
Ald_Xan_dh_C2	67	1078	1.000000000
BROMI	67	1287	1.000000000
CBS	67	1514	1.000000000
Helicase_C_2	67	736	0.869780500
Linker_histone	67	877	0.994979600
LON	67	1792	1.000000000
Nol1_Nop2_Fmu	67	1569	1.000000000
OAS1_C	67	1536	1.000000000
Snf7	67	1952	1.000000000
SPARC_Ca_bdg	67	790	0.939698800
zf-C3HC4	67	1327	1.000000000
zf-HC5HC2H_2	67	1327	1.000000000
Arrestin_C	66	1530	1.000000000
Bestrophin	66	1395	1.000000000
DUF4457	66	855	0.992869100
ERM	66	1258	1.000000000
OB_NTP_bind	66	2235	1.000000000
zf-C2H2_6	66	645	0.704921800
Connexin_CCC	65	1216	1.000000000
CUT	65	1123	1.000000000
DUF1041	65	518	0.343137300
EPTP	65	1137	1.000000000
FMN_dh	65	771	0.944857100
IRS	65	1244	1.000000000
Ndr	65	1608	1.000000000
PAS	65	1507	1.000000000
Sad1_UNC	65	931	1.000000000
SIM_C	65	616	0.652292400
tRNA-synt_2	65	1780	1.000000000
Tyrosinase	65	701	0.848876700
ApoL	64	1966	1.000000000
Arfaptin	64	1589	1.000000000
Bcl-2	64	1004	1.000000000
BEN	64	964	1.000000000
DUF1162	64	790	0.972195500
HSP90	64	2016	1.000000000
PGK	64	1176	1.000000000
PLC-beta_C	64	772	0.957768300
TEA	64	1724	1.000000000
Trefoil	64	357	0.026436850
tRNA-synt_2b	64	1671	1.000000000
ZZ	64	538	0.434655200
2-Hacid_dh	63	1819	1.000000000
ABC_membrane_2	63	1250	1.000000000
Ank_4	63	779	0.973269400
Chromo	63	1180	1.000000000
Cu_amine_oxid	63	1242	1.000000000
DDHD	63	1314	1.000000000
DUF3371	63	546	0.490498900
FAD_binding_1	63	1350	1.000000000
LSM	63	1253	1.000000000
MAP2_projctn	63	1129	1.000000000
Mesothelin	63	1658	1.000000000
BNR_2	62	1096	1.000000000
Copine	62	1466	1.000000000
Cys_knot	62	1096	1.000000000
