Pfam_domain	Snp_count	Domain_length	locfdr
Band_7	4	517	1.000000000
Bap31	4	444	1.000000000
Beach	4	572	1.000000000
Bestrophin	4	634	1.000000000
BEX	4	399	1.000000000
BNIP2	4	131	0.232214000
bZIP_Maf	4	171	0.494292700
Cache_1	4	92	0.050662200
Carboxyl_trans	4	1178	1.000000000
Catalase	4	386	1.000000000
Cation_ATPase_N	4	135	0.254890200
CATSPERD	4	651	1.000000000
CDP-OH_P_transf	4	498	1.000000000
CENP-B_N	4	106	0.103418700
CENP-F_leu_zip	4	280	1.000000000
CENP-N	4	337	1.000000000
ChaC	4	248	0.944257700
Chorein_N	4	119	0.165656300
CitMHS	4	417	1.000000000
Clathrin_propel	4	32	0.000000000
Claudin_2	4	699	1.000000000
Clp1	4	433	1.000000000
Cluap1	4	272	1.000000000
CoA_transf_3	4	192	0.637004500
CoaE	4	359	1.000000000
cobW	4	325	1.000000000
Connexin_CCC	4	136	0.261573500
COPIIcoated_ERV	4	400	1.000000000
CPSase_L_D2	4	395	1.000000000
CPSase_L_D3	4	124	0.191984900
Crystall	4	257	0.975627100
CTP_transf_2	4	171	0.494292700
CUE	4	124	0.191984900
Cu-oxidase_2	4	392	1.000000000
CwfJ_C_1	4	125	0.197938200
Cyclin_C	4	359	1.000000000
D123	4	287	1.000000000
DAG_kinase_N	4	412	1.000000000
DDE_1	4	836	1.000000000
DIM1	4	236	0.899670600
DNA_pol_lambd_f	4	104	0.094330070
Dpy19	4	1907	0.767845200
Drf_FH1	4	258	0.979010900
Drf_GBD	4	501	1.000000000
DUF1042	4	160	0.418548700
DUF1466	4	234	0.891907700
DUF1669	4	875	1.000000000
DUF2028	4	124	0.191984900
DUF2431	4	171	0.494292700
DUF3585	4	288	1.000000000
DUF3651	4	76	0.013603790
DUF3733	4	177	0.535232200
DUF4464	4	225	0.844327900
DUF4510	4	163	0.437678500
DUF4545	4	124	0.191984900
DUF4601	4	439	1.000000000
DUF4655	4	533	1.000000000
DUF766	4	293	1.000000000
DUF959	4	183	0.574140100
E1_dh	4	604	1.000000000
Ebp2	4	282	1.000000000
EF-1_beta_acid	4	26	0.000000000
EGF_2	4	121	0.175416000
Endonuclease_NS	4	463	1.000000000
Endostatin	4	386	1.000000000
EphA2_TM	4	155	0.385439200
EST1_DNA_bind	4	595	1.000000000
Ets	4	237	0.903515200
Exo70	4	371	1.000000000
FAD_binding_8	4	245	0.933418800
FAM131	4	566	1.000000000
Fe-ADH	4	405	1.000000000
Ferritin	4	411	1.000000000
Fib_alpha	4	438	1.000000000
Focal_AT	4	139	0.281188300
Folate_rec	4	328	1.000000000
Furin-like	4	323	1.000000000
G_glu_transpept	4	1225	1.000000000
GAGE	4	334	1.000000000
Gal-bind_lectin	4	387	1.000000000
GCV_H	4	224	0.838521500
GCV_T	4	426	1.000000000
GDPD	4	695	1.000000000
GH3	4	282	1.000000000
Glutenin_hmw	4	349	1.000000000
Glyco_hydro_65m	4	353	1.000000000
Glyco_transf_11	4	517	1.000000000
Glyco_transf_25	4	185	0.588463600
Glyco_transf_49	4	643	1.000000000
Glyco_transf_8	4	519	1.000000000
Glycolytic	4	675	1.000000000
Glyoxalase	4	229	0.867171700
GMP_PDE_delta	4	160	0.418548700
GST_C_3	4	362	1.000000000
GST_N_3	4	145	0.318574300
GTSE1_N	4	145	0.318574300
Hamartin	4	718	1.000000000
HDAC4_Gln	4	89	0.041618140
His_Phos_2	4	448	1.000000000
HlyIII	4	700	1.000000000
HNOBA	4	402	1.000000000
HSA	4	145	0.318574300
HSNSD	4	975	1.000000000
IMPDH	4	810	1.000000000
IPK	4	647	1.000000000
JCAD	4	1348	0.952335200
KAP	4	708	1.000000000
Leuk-A4-hydro_C	4	292	1.000000000
Lig_chan-Glu_bd	4	132	0.237698100
Lipase_GDSL	4	748	1.000000000
LMF1	4	471	1.000000000
LRR_6	4	48	0.000026177
LRRNT	4	90	0.044683090
LTD	4	240	0.914904200
MATH	4	425	1.000000000
MBOAT	4	986	1.000000000
Med25	4	265	1.000000000
Med25_SD1	4	125	0.197938200
Mlf1IP	4	355	1.000000000
MoCF_biosynth	4	455	1.000000000
MOR2-PAG1_N	4	1068	1.000000000
Myb_DNA-bind_6	4	119	0.165656300
Myb_DNA-binding	4	142	0.300177700
Na_Pi_cotrans	4	432	1.000000000
NAAA-beta	4	187	0.602610400
NAD_binding_10	4	286	1.000000000
NAD_binding_8	4	129	0.221055000
NAD_kinase	4	309	1.000000000
NDUF_B8	4	181	0.561386100
Neuregulin	4	299	1.000000000
Neurexophilin	4	601	1.000000000
Nicastrin	4	226	0.850095700
Nrf1_DNA-bind	4	211	0.759319600
Nucleoplasmin	4	184	0.581303800
Nucleoporin_N	4	435	1.000000000
Nucleoside_tran	4	643	1.000000000
