Pfam_domain	Snp_count	Domain_length	locfdr
SH3_1	9	228	0.078679980
Vinculin	9	1385	1.000000000
Y_phosphatase	9	588	0.920101000
Amino_oxidase	8	1646	1.000000000
Annexin	8	459	0.772961400
Arf	8	845	1.000000000
cNMP_binding	8	543	0.961279300
Exo_endo_phos	8	1840	1.000000000
His_Phos_2	8	913	1.000000000
Kinesin	8	1667	1.000000000
Laminin_G_2	8	733	1.000000000
Myotub-related	8	1369	1.000000000
Tcp11	8	1477	1.000000000
TPR_11	8	337	0.433012600
TUDOR	8	728	1.000000000
V-set	8	635	1.000000000
AAA_9	7	776	1.000000000
ABC_tran	7	831	1.000000000
BTB	7	536	1.000000000
Carn_acyltransf	7	1753	1.000000000
Cpn60_TCP1	7	2903	0.949075600
Drf_GBD	7	343	0.591531700
Dynein_heavy	7	3553	0.843048000
ECH	7	773	1.000000000
Kelch_1	7	228	0.216641500
KH_1	7	253	0.294822900
LRRNT	7	86	0.000016700
Mito_carr	7	563	1.000000000
Myosin_tail_1	7	3434	0.860182500
Na_H_Exchanger	7	1389	1.000000000
Neur_chan_memb	7	1020	1.000000000
PDEase_I	7	715	1.000000000
Peptidase_M14	7	1383	1.000000000
PHD	7	99	0.000275609
Serpin	7	1816	1.000000000
SH2	7	393	0.747326600
SH3_2	7	163	0.049582400
zf-RING_2	7	183	0.090909960
5_nucleotid	6	552	1.000000000
AAA	6	438	1.000000000
ABC_membrane	6	1142	1.000000000
adh_short	6	867	1.000000000
Alpha_adaptinC2	6	221	0.309378500
Ank	6	84	0.000236202
Anoctamin	6	1177	1.000000000
Carb_anhydrase	6	1287	1.000000000
CD36	6	902	1.000000000
DEAD	6	728	1.000000000
DSPc	6	550	1.000000000
DUF3250	6	106	0.005458854
EGF	6	93	0.001111081
Ets	6	337	0.747829900
FERM_M	6	254	0.437929100
Fork_head	6	258	0.453420700
GDA1_CD39	6	1621	1.000000000
GDPD	6	664	1.000000000
Glyco_hydro_31	6	970	1.000000000
Glycos_transf_2	6	554	1.000000000
HAD	6	1487	1.000000000
HCO3_cotransp	6	1029	1.000000000
Lipocalin	6	394	0.925637400
Med12-PQL	6	203	0.242935400
Peptidase_C14	6	607	1.000000000
Peptidase_M13_N	6	1576	1.000000000
Plexin_cytopl	6	2186	0.989062700
Serinc	6	1330	1.000000000
Sulfate_transp	6	859	1.000000000
TLE_N	6	307	0.640861400
UDPGT	6	2503	0.945827400
7TM_GPCR_Srsx	5	687	1.000000000
Aldo_ket_red	5	722	1.000000000
Aminotran_1_2	5	761	1.000000000
B56	5	955	1.000000000
BACK	5	309	0.858609100
Beach	5	802	1.000000000
CATSPERG	5	941	1.000000000
Cupin_8	5	945	1.000000000
Ded_cyto	5	548	1.000000000
DEP	5	118	0.053629740
DUF3583	5	332	0.937670400
EphA2_TM	5	229	0.518308300
ERM	5	571	1.000000000
FH2	5	783	1.000000000
Fibrinogen_C	5	701	1.000000000
GBP	5	802	1.000000000
Gla	5	35	0.000000000
GTP_EFTU	5	485	1.000000000
HECT	5	695	1.000000000
JmjC	5	210	0.430045100
KCNQ_channel	5	323	0.907770200
Laminin_EGF	5	150	0.163114500
Mab-21	5	582	1.000000000
Macro	5	331	0.934408600
MCM	5	1024	1.000000000
Metallophos	5	629	1.000000000
MIP	5	596	1.000000000
MT	5	1038	1.000000000
PAS_11	5	328	0.924533500
Pep_M12B_propep	5	276	0.727388000
PFK	5	889	1.000000000
PID	5	575	1.000000000
PI-PLC-X	5	458	1.000000000
PLAT	5	349	0.990957100
RasGAP	5	368	1.000000000
Reprolysin	5	413	1.000000000
Reticulon	5	342	0.969497400
RRM_6	5	216	0.457998100
SRCR	5	314	0.876592500
TAS2R	5	1501	0.998825000
TIG	5	349	0.990957100
TTL	5	586	1.000000000
Tubulin	5	684	1.000000000
Tweety	5	406	1.000000000
Zip	5	925	1.000000000
Zona_pellucida	5	775	1.000000000
AA_permease_2	4	1673	0.944401600
ACBP	4	181	0.504945900
ADAM_spacer1	4	239	0.820115100
Arm_2	4	738	1.000000000
Band_3_cyto	4	529	1.000000000
BAR	4	497	1.000000000
bZIP_Maf	4	79	0.015143770
Cadherin_C	4	563	1.000000000
COesterase	4	1131	1.000000000
CRAL_TRIO_2	4	288	1.000000000
Death	4	245	0.848471600
DENN	4	620	1.000000000
DHC_N2	4	844	1.000000000
DOT1	4	203	0.631338800
DUF106	4	187	0.540830400
DUF1619	4	301	1.000000000
EF-hand_7	4	137	0.252683900
ERG4_ERG24	4	686	1.000000000
FAD_binding_3	4	116	0.143179300
FERM_C	4	272	0.963244600
FYRN	4	55	0.000165763
Fz	4	457	1.000000000
Gal_Lectin	4	81	0.019004760
Gal-bind_lectin	4	395	1.000000000
Gasdermin	4	899	1.000000000
Glyco_hydro_1	4	1059	1.000000000
Glyco_transf_29	4	833	1.000000000
Glycos_transf_1	4	474	1.000000000
Glypican	4	1684	0.940807100
GST_C_2	4	199	0.607997900
Helicase_C_4	4	279	0.990201900
Hexokinase_1	4	206	0.648396100
HMG_box	4	207	0.653999200
HSP70	4	869	1.000000000
Kazal_2	4	84	0.024534920
Kunitz_BPTI	4	106	0.097115320
L27	4	45	0.000002130
Med23	4	1313	0.994203500
MHC_II_beta	4	224	0.744299700
MIR	4	287	1.000000000
MYT1	4	461	1.000000000
Na_sulph_symp	4	1214	0.998248200
NAP	4	769	1.000000000
Neur_chan_LBD	4	829	1.000000000
NHS	4	773	1.000000000
Nitroreductase	4	137	0.252683900
NMDAR2_C	4	1271	0.995861700
NTP_transferase	4	233	0.790669400
PAP2	4	336	1.000000000
Patatin	4	334	1.000000000
Peptidase_M10	4	481	1.000000000
Phosphodiest	4	658	1.000000000
PNP_UDP_1	4	130	0.215145000
PP2C	4	695	1.000000000
PWWP	4	218	0.713063400
RabGAP-TBC	4	774	1.000000000
RasGEF	4	591	1.000000000
Recep_L_domain	4	228	0.765247700
Reeler	4	126	0.193662600
RRM_5	4	165	0.411957600
SAM_2	4	130	0.215145000
SAM_PNT	4	167	0.424070100
SCAN	4	189	0.552410000
Sec23_helical	4	311	1.000000000
SM-ATX	4	72	0.006595267
SPRY	4	504	1.000000000
Sulfotransfer_1	4	927	1.000000000
Thioredoxin	4	321	1.000000000
Thioredoxin_6	4	342	1.000000000
TNFR_c6	4	119	0.158225200
Troponin	4	288	1.000000000
TSP_1	4	211	0.676011500
TTKRSYEDQ	4	506	1.000000000
Tuberin	4	355	1.000000000
wnt	4	966	1.000000000
WW	4	90	0.039562760
zf-C3HC4	4	93	0.049117280
zf-DHHC	4	257	0.901810800
zf-FCS	4	81	0.019004760
2OG-FeII_Oxy_2	3	199	0.936584800
7tm_3	3	481	1.000000000
A2M_comp	3	343	1.000000000
AAA_5	3	294	1.000000000
AAA_8	3	540	1.000000000
ABC2_membrane_3	3	816	1.000000000
Abhydrolase_1	3	497	1.000000000
Acyl-CoA_dh_N	3	112	0.321525900
Agenet	3	124	0.413991600
AIF-MLS	3	309	1.000000000
AIG1	3	617	1.000000000
AKAP_110	3	1313	0.919752000
Aldedh	3	858	1.000000000
Aldolase_II	3	183	0.843818300
An_peroxidase	3	1104	0.988583100
Arm	3	124	0.413991600
ASC	3	872	1.000000000
Asparaginase_2	3	297	1.000000000
Auts2	3	201	0.947368100
Band_7	3	585	1.000000000
Bap31	3	444	1.000000000
BCIP	3	203	0.957991600
BEX	3	211	0.998963100
BSP_II	3	298	1.000000000
BTB_2	3	187	0.868289600
C1-set	3	169	0.751344300
C2-set_2	3	169	0.751344300
CAGE1	3	289	1.000000000
CD20	3	268	1.000000000
CDC73	3	293	1.000000000
Cmyb_C	3	171	0.765247700
CP2	3	230	1.000000000
Crystall	3	162	0.702661300
CTD_bind	3	63	0.024534920
Cullin	3	1603	0.817750300
DAZAP2	3	134	0.490619300
DDHD	3	454	1.000000000
DMAP_binding	3	230	1.000000000
DNA_pol_B_palm	3	111	0.313436600
Dpy19	3	1262	0.941240900
DUF1041	3	108	0.291759200
DUF1693	3	640	1.000000000
DUF3402	3	402	1.000000000
DUF3451	3	208	0.983876200
DUF4471	3	294	1.000000000
DUF4475	3	288	1.000000000
Dynamin_M	3	590	1.000000000
E2F_TDP	3	137	0.515091100
E3_UbLigase_R4	3	797	1.000000000
Enamelin	3	903	0.998684300
Epimerase	3	216	1.000000000
ERCC4	3	327	1.000000000
ETS_PEA3_N	3	366	1.000000000
Exostosin	3	395	1.000000000
F420_oxidored	3	88	0.149937700
F5_F8_type_C	3	265	1.000000000
Far-17a_AIG1	3	212	1.000000000
FAT	3	842	1.000000000
F-box-like	3	86	0.136303100
FGF	3	224	1.000000000
FNIP_N	3	82	0.112356200
FXa_inhibition	3	72	0.058665220
FYRC	3	172	0.772108000
Galactosyl_T	3	383	1.000000000
Glyco_hydro_15	3	1744	0.777558700
Glyco_hydro_47	3	862	1.000000000
Guanylate_cyc	3	579	1.000000000
HEAT_2	3	297	1.000000000
Hira	3	175	0.792335000
HSNSD	3	979	0.994500200
Ion_trans_2	3	87	0.143179300
JCAD	3	1348	0.905715900
Josephin	3	161	0.695645900
K167R	3	221	1.000000000
KRAP_IP3R_bind	3	57	0.011104860
L_HGMIC_fpl	3	178	0.812047900
LBP_BPI_CETP	3	353	1.000000000
Ldh_1_C	3	507	1.000000000
Ldl_recept_a	3	117	0.360402200
Lipase	3	651	1.000000000
LNS2	3	157	0.666916400
LRR_4	3	149	0.606021000
LRR_6	3	24	0.000000000
LRR_9	3	447	1.000000000
MAM	3	479	1.000000000
MARVEL	3	449	1.000000000
Med12-LCEWAV	3	473	1.000000000
Methyltransf_11	3	194	0.908899900
MRG	3	369	1.000000000
Na_Ca_ex	3	420	1.000000000
NAD_binding_10	3	90	0.163114500
NCD3G	3	105	0.269789600
Nebulin	3	29	0.000000022
NHL	3	30	0.000000051
Nuc_sug_transp	3	526	1.000000000
OATP	3	1205	0.966854600
OTU	3	149	0.606021000
Oxysterol_BP	3	729	1.000000000
PCI_Csn8	3	255	1.000000000
PEPCK	3	447	1.000000000
Peptidase_M20	3	690	1.000000000
Peptidase_S9	3	210	0.993970100
PI-PLC-Y	3	35	0.000004910
PLU-1	3	330	1.000000000
Preseq_ALAS	3	101	0.238986100
Pribosyltran_N	3	234	1.000000000
PRY	3	98	0.218629100
PSI	3	203	0.957991600
Pyr_redox_2	3	278	1.000000000
Ric8	3	580	1.000000000
RNase_PH	3	394	1.000000000
SDF	3	701	1.000000000
SLAIN	3	382	1.000000000
Sp100	3	104	0.262255700
START	3	596	1.000000000
Tektin	3	734	1.000000000
Tetraspannin	3	669	1.000000000
TGFb_propeptide	3	801	1.000000000
Tmp39	3	434	1.000000000
TPT	3	145	0.576879200
tRNA-synt_1g	3	648	1.000000000
UPAR_LY6	3	150	0.613898700
zf-3CxxC	3	310	1.000000000
zf-C2H2_6	3	26	0.000000000
zf-C4	3	139	0.531037600
zf-CCCH	3	54	0.006595267
Zfx_Zfy_act	3	647	1.000000000
2-Hacid_dh	2	309	1.000000000
5-FTHF_cyc-lig	2	198	1.000000000
A_deaminase	2	408	1.000000000
AA_permease	2	411	1.000000000
AAA_11	2	153	1.000000000
AAA_2	2	194	1.000000000
AAA_7	2	272	1.000000000
ABC_membrane_2	2	288	1.000000000
Abhydrolase_3	2	180	1.000000000
Aconitase	2	511	1.000000000
Acyltransferase	2	310	1.000000000
ADH_zinc_N	2	271	1.000000000
ADK	2	179	1.000000000
Ago_hook	2	147	1.000000000
Alg6_Alg8	2	341	1.000000000
Amidase_2	2	299	1.000000000
Aminotran_3	2	695	0.991361200
APCDDC	2	189	1.000000000
APG5	2	158	1.000000000
Asp	2	662	0.993782400
Bax1-I	2	357	1.000000000
Bcl-2	2	197	1.000000000
Beta_helix	2	176	1.000000000
BicD	2	719	0.989706100
Bromodomain	2	144	1.000000000
C4	2	114	0.765247700
Cadherin_2	2	84	0.430045100
Calc_CGRP_IAPP	2	125	0.871265600
Calcipressin	2	172	1.000000000
Calx-beta	2	106	0.681416800
CAMSAP_CH	2	86	0.453420700
CAP_GLY	2	66	0.225517700
Carb_kinase	2	216	1.000000000
CarboxypepD_reg	2	151	1.000000000
Cation_efflux	2	595	0.999304000
CD99L2	2	158	1.000000000
CENP-T	2	490	1.000000000
CEP170_C	2	409	1.000000000
CG-1	2	117	0.795655600
CHGN	2	983	0.859223600
Chromo	2	118	0.805532800
Clat_adaptor_s	2	140	0.993970100
CLCA_N	2	262	1.000000000
Cnd2	2	708	0.990454300
CoA_trans	2	200	1.000000000
COG6	2	557	1.000000000
Connexin	2	217	1.000000000
CortBP2	2	193	1.000000000
CPSase_sm_chain	2	72	0.291759200
CRAL_TRIO	2	155	1.000000000
Cu2_monooxygen	2	135	0.955350500
Cyclin_C	2	223	1.000000000
Cyt-b5	2	75	0.325530000
DAGAT	2	596	0.999214800
Dapper	2	172	1.000000000
DDE_1	2	416	1.000000000
DDE_Tnp_1_7	2	725	0.989305200
Dendrin	2	655	0.994319300
DIL	2	110	0.723323200
DLIC	2	939	0.882699000
DNA_pol_B	2	541	1.000000000
DREV	2	228	1.000000000
Drf_FH3	2	202	1.000000000
DUF108	2	100	0.613898700
DUF1227	2	146	1.000000000
DUF1744	2	401	1.000000000
DUF1981	2	86	0.453420700
DUF2201	2	118	0.805532800
DUF2439	2	76	0.337383500
DUF3338	2	138	0.978774500
DUF3401	2	249	1.000000000
DUF3496	2	109	0.713063400
DUF3513	2	194	1.000000000
DUF3657	2	58	0.143179300
DUF4207	2	265	1.000000000
DUF4564	2	63	0.193662600
DUF4590	2	116	0.785650900
DUF706	2	255	1.000000000
DUF726	2	337	1.000000000
DUF829	2	156	1.000000000
Dynamin_N	2	338	1.000000000
EamA	2	67	0.235656800
EF-hand_6	2	62	0.182532900
EF-hand_like	2	92	0.523107800
EMP70	2	547	1.000000000
Ephrin_lbd	2	175	1.000000000
EPL1	2	153	1.000000000
ESSS	2	50	0.073471930
FAD_binding_8	2	133	0.939295800
FAM124	2	235	1.000000000
FAM47	2	259	1.000000000
FancD2	2	1424	0.687550600
FANCI_S4	2	256	1.000000000
FERM_N	2	164	1.000000000
Ferric_reduct	2	149	1.000000000
FGGY_N	2	263	1.000000000
Flavodoxin_1	2	278	1.000000000
Fmp27	2	450	1.000000000
FTCD_C	2	185	1.000000000
Fucokinase	2	404	1.000000000
Fzo_mitofusin	2	171	1.000000000
G8	2	134	0.947368100
GATA	2	72	0.291759200
GATase	2	177	1.000000000
GCR	2	376	1.000000000
GDE_C	2	484	1.000000000
Gelsolin	2	76	0.337383500
GF_recep_IV	2	133	0.939295800
GH3	2	282	1.000000000
GIT_SHD	2	31	0.001111081
Glyco_hydro_18	2	681	0.992366900
Glyco_transf_10	2	709	0.990385500
Glyco_transf_41	2	469	1.000000000
GOLGA2L5	2	622	0.996971700
Golgin_A5	2	468	1.000000000
Got1	2	191	1.000000000
GPS	2	46	0.045831080
GRIN_C	2	262	1.000000000
HATPase_c_3	2	139	0.986413300
HDNR	2	151	1.000000000
Hemopexin	2	91	0.511049800
Hexokinase_2	2	480	1.000000000
Histone	2	148	1.000000000
HOOK	2	714	0.990044000
Hormone_1	2	192	1.000000000
HS1_rep	2	25	0.000026700
HSA	2	73	0.302403300
IBR	2	65	0.215145000
IER	2	404	1.000000000
ig	2	52	0.088793390
IL10	2	159	1.000000000
Integrin_alpha2	2	857	0.931180300
Integrin_beta	2	93	0.534970600
Interfer-bind	2	181	1.000000000
Interferon	2	324	1.000000000
IQ	2	21	0.000000238
KAP_NTPase	2	379	1.000000000
Kelch_6	2	49	0.065461020
Keratin_B2	2	127	0.888874800
La	2	116	0.785650900
Laminin_II	2	129	0.906072500
Latrophilin	2	267	1.000000000
Ldl_recept_b	2	77	0.349005200
Linker_histone	2	148	1.000000000
Lipin_N	2	114	0.765247700
Lipocalin_7	2	128	0.897524000
LUC7	2	300	1.000000000
M16C_assoc	2	249	1.000000000
MA3	2	114	0.765247700
MAGE	2	342	1.000000000
MAPEG	2	124	0.862262000
Matrilin_ccoil	2	45	0.039562760
Med24_N	2	987	0.857167600
Med25_SD1	2	158	1.000000000
Membr_traf_MHD	2	143	1.000000000
Methyltransf_32	2	125	0.871265600
Mg_trans_NIPA	2	300	1.000000000
MHC_I	2	273	1.000000000
Miro	2	120	0.824915100
Mlf1IP	2	129	0.906072500
MOR2-PAG1_N	2	1068	0.818053600
MTHFR	2	290	1.000000000
MutS_II	2	158	1.000000000
MutS_III	2	306	1.000000000
MutS_V	2	237	1.000000000
Myb_DNA-binding	2	56	0.124054800
Myosin_TH1	2	197	1.000000000
Na_K-ATPase	2	294	1.000000000
Na_trans_assoc	2	203	1.000000000
NDUF_B8	2	181	1.000000000
Neuregulin	2	437	1.000000000
Neurochondrin	2	608	0.998161600
Nic96	2	603	0.998596600
NMT	2	160	1.000000000
NPL4	2	310	1.000000000
NPR3	2	293	1.000000000
NuA4	2	82	0.405818300
NUDIX	2	135	0.955350500
OAS1_C	2	375	1.000000000
OLF	2	508	1.000000000
OPA3	2	133	0.939295800
OSCP	2	115	0.775515800
Oxidored_q6	2	105	0.670567400
P_proprotein	2	179	1.000000000
P2X_receptor	2	406	1.000000000
P5CR_dimer	2	107	0.692113600
PA	2	167	1.000000000
PAD_N	2	114	0.765247700
PALP	2	638	0.995660000
PARP	2	353	1.000000000
Patched	2	205	1.000000000
PB1	2	167	1.000000000
PBC	2	198	1.000000000
PBD	2	59	0.153273800
Pecanex_C	2	462	1.000000000
Pentaxin	2	194	1.000000000
Peptidase_C1	2	429	1.000000000
Peptidase_C69	2	217	1.000000000
Peptidase_M1	2	782	0.982045700
Peptidase_M16	2	96	0.569438600
Peptidase_M24	2	155	1.000000000
Peptidase_M28	2	241	1.000000000
PEX11	2	227	1.000000000
PfkB	2	300	1.000000000
Phospholip_A2_2	2	92	0.523107800
PIP49_C	2	199	1.000000000
PIP49_N	2	288	1.000000000
Piwi	2	312	1.000000000
PLC-beta_C	2	85	0.441836200
PLDc_2	2	159	1.000000000
PMG	2	325	1.000000000
PNMA	2	328	1.000000000
PP1_inhibitor	2	124	0.862262000
PPAK	2	28	0.000236202
PRELI	2	157	1.000000000
Pre-SET	2	99	0.602326100
Pro_isomerase	2	311	1.000000000
Proteasome	2	193	1.000000000
PTE	2	333	1.000000000
PTS_2-RNA	2	147	1.000000000
PUA_2	2	162	1.000000000
PX	2	162	1.000000000
Pyridoxal_deC	2	369	1.000000000
Rad17	2	511	1.000000000
Radial_spoke	2	164	1.000000000
RAI16-like	2	418	1.000000000
RasGEF_N	2	101	0.625568700
RasGEF_N_2	2	115	0.775515800
RBP_receptor	2	619	0.997223300
RCC1	2	50	0.073471930
Rep_fac_C	2	218	1.000000000
Retinal	2	1264	0.739353100
RHD	2	160	1.000000000
Ribosomal_L4	2	193	1.000000000
Ribosomal_L6e	2	108	0.702661300
Ricin_B_lectin	2	247	1.000000000
RNA_pol	2	401	1.000000000
RYDR_ITPR	2	212	1.000000000
SAM_1	2	65	0.215145000
SAPS	2	249	1.000000000
SCO1-SenC	2	182	1.000000000
SEA	2	222	1.000000000
Sec1	2	1124	0.793482000
Sec7	2	377	1.000000000
Sec8_exocyst	2	121	0.834425300
SGT1	2	585	1.000000000
SK_channel	2	119	0.815285000
SLA_LP_auto_ag	2	399	1.000000000
SMC_N	2	1196	0.764456300
SMK-1	2	194	1.000000000
SNAP	2	536	1.000000000
SNARE_assoc	2	124	0.862262000
SPO22	2	259	1.000000000
SR-25	2	212	1.000000000
SRA1	2	51	0.081245550
SRCR_2	2	96	0.569438600
SSF	2	405	1.000000000
ST7	2	433	1.000000000
STAS	2	145	1.000000000
STAT_int	2	121	0.834425300
Strabismus	2	1000	0.850571300
Succ_DH_flav_C	2	153	1.000000000
Suppressor_APC	2	155	1.000000000
Syntaxin_2	2	104	0.659561800
T4_deiodinase	2	259	1.000000000
T-box	2	365	1.000000000
TBPIP	2	171	1.000000000
Tcf25	2	342	1.000000000
Telomerase_RBD	2	137	0.971052100
TEX33	2	121	0.834425300
TH1	2	580	1.000000000
THF_DHG_CYH	2	118	0.805532800
THF_DHG_CYH_C	2	126	0.880122700
TLD	2	213	1.000000000
TM231	2	307	1.000000000
Toprim	2	152	1.000000000
TPP_enzyme_M	2	130	0.914522000
TPR_1	2	68	0.246856400
Transferrin	2	341	1.000000000
Transketolase_N	2	165	1.000000000
TRC8_N	2	500	1.000000000
Treacle	2	151	1.000000000
Treslin_N	2	798	0.970595100
TRF	2	198	1.000000000
tRNA-synt_1	2	792	0.974848500
tRNA-synt_1b	2	293	1.000000000
Tubulin_C	2	254	1.000000000
Tudor-knot	2	64	0.204529900
ubiquitin	2	142	1.000000000
UMPH-1	2	246	1.000000000
UQ_con	2	159	1.000000000
Urm1	2	96	0.569438600
V_ATPase_I	2	797	0.971300700
V-ATPase_C	2	640	0.995499500
V-ATPase_H_N	2	308	1.000000000
VGCC_alpha2	2	94	0.546643300
VIT	2	236	1.000000000
VWA_2	2	338	1.000000000
VWD	2	303	1.000000000
WGR	2	85	0.441836200
WH1	2	107	0.692113600
XendoU	2	272	1.000000000
XPC-binding	2	118	0.805532800
Xpo1	2	294	1.000000000
Yip1	2	324	1.000000000
zf-B_box	2	89	0.486993800
zf-C2H2	2	23	0.000003380
zf-C2H2_2	2	55	0.115320700
zf-C2H2_4	2	26	0.000057100
zf-C3HC	2	130	0.914522000
zf-C3HC4_4	2	83	0.418041300
zf-C5HC2	2	109	0.713063400
zf-MYND	2	83	0.418041300
zf-NF-X1	2	20	0.000000051
Jun	1	237	1.000000000
3Beta_HSD	1	282	1.000000000
53-BP1_Tudor	1	122	1.000000000
5-nucleotidase	1	274	1.000000000
60KD_IMP	1	200	1.000000000
A2M	1	91	1.000000000
A2M_N	1	118	1.000000000
AAA_25	1	108	1.000000000
Abhydro_lipase	1	63	0.880122700
Acatn	1	139	1.000000000
Acetyltransf_1	1	81	1.000000000
Acyl-CoA_dh_1	1	150	1.000000000
Adaptin_N	1	517	0.833911400
Adenylsucc_synt	1	423	0.938214900
ADH_N	1	79	1.000000000
adh_short_C2	1	229	1.000000000
AdoHcyase	1	427	0.933085400
Aha1_N	1	80	1.000000000
AIG2_2	1	75	1.000000000
AIRS_C	1	172	1.000000000
AlaDh_PNT_C	1	165	1.000000000
AlaDh_PNT_N	1	140	1.000000000
Alk_phosphatase	1	440	0.916900200
Alpha_kinase	1	189	1.000000000
Alpha_L_fucos	1	357	0.990044000
Alpha-mann_mid	1	80	1.000000000
Amelin	1	257	1.000000000
Amidinotransf	1	169	1.000000000
Amidohydro_1	1	350	0.991009400
Aminotran_4	1	251	1.000000000
Aminotran_5	1	432	0.926773800
Ammonium_transp	1	287	1.000000000
Androgen_recep	1	444	0.912063700
Anticodon_1	1	169	1.000000000
ApoL	1	303	0.998335000
Apolipoprotein	1	200	1.000000000
ApoO	1	155	1.000000000
APP_E2	1	186	1.000000000
ArfGap	1	119	1.000000000
Arrestin_C	1	138	1.000000000
Arrestin_N	1	157	1.000000000
ArsA_ATPase	1	304	0.998161600
ASD2	1	292	1.000000000
Atg8	1	104	1.000000000
ATP11	1	242	1.000000000
ATP-gua_Ptrans	1	248	1.000000000
ATP-synt_ab_C	1	99	1.000000000
ATP-synt_S1	1	406	0.960854900
Atrophin-1	1	999	0.562465500
Auto_anti-p27	1	42	0.430045100
B2-adapt-app_C	1	113	1.000000000
Bac_surface_Ag	1	318	0.995821200
BaffR-Tall_bind	1	31	0.182532900
BASP1	1	226	1.000000000
BBS2_C	1	279	1.000000000
BCL_N	1	52	0.659561800
Bcl-2_BAD	1	168	1.000000000
BCNT	1	79	1.000000000
BEN	1	80	1.000000000
Biopterin_H	1	332	0.993630500
Biotin_carb_C	1	108	1.000000000
BNR_2	1	180	1.000000000
Branch	1	256	1.000000000
BRCT	1	72	1.000000000
BRO1	1	343	0.992004200
BROMI	1	1287	0.485003900
BSD	1	62	0.862262000
C1_1	1	34	0.246856400
CABIT	1	294	0.999934800
CAF1-p150_C2	1	292	1.000000000
CAF1-p150_N	1	229	1.000000000
Calpain_III	1	144	1.000000000
Calsarcin	1	264	1.000000000
Calsequestrin	1	381	0.986938700
CAP	1	141	1.000000000
CARD	1	86	1.000000000
Cas1_AcylT	1	492	0.858708400
CATSPERD	1	729	0.677656300
Caveolin	1	149	1.000000000
CBS	1	63	0.880122700
CCDC144C	1	294	0.999934800
CDRT4	1	138	1.000000000
CDT1	1	165	1.000000000
cEGF	1	23	0.045831080
CENP-F_N	1	307	0.997646700
CENP-M	1	174	1.000000000
CEP44	1	132	1.000000000
Cep57_CLD	1	162	1.000000000
CEP76-C2	1	163	1.000000000
Ceramidase	1	205	1.000000000
CHCH	1	36	0.291759200
CHD5	1	137	1.000000000
Choline_kinase	1	212	1.000000000
CIMR	1	148	1.000000000
CK2S	1	167	1.000000000
Cluap1	1	272	1.000000000
CNH	1	337	0.992881400
CoA_transf_3	1	192	1.000000000
COBRA1	1	475	0.876677500
Cohesin_load	1	548	0.805535000
Colipase	1	40	0.382551000
Connexin_CCC	1	67	0.947368100
COPIIcoated_ERV	1	175	1.000000000
Coprogen_oxidas	1	304	0.998161600
COQ7	1	171	1.000000000
COQ9	1	60	0.824915100
Cornifin	1	42	0.430045100
Cortexin	1	81	1.000000000
COX7a	1	57	0.765247700
