Pfam_domain	Snp_count	Domain_length	locfdr
Pep_M12B_propep	133	4235	1.000000000
Arf	132	4803	1.000000000
Adaptin_N	131	7057	1.000000000
NACHT	131	4014	1.000000000
HCO3_cotransp	130	4822	1.000000000
Peptidase_C14	130	4086	1.000000000
RGS	130	4010	1.000000000
CDI	128	149	0.000000000
Cpn60_TCP1	128	8358	1.000000000
FERM_M	128	4036	1.000000000
Plectin	128	1051	0.000770353
Ets	125	1716	0.187706100
PNP_UDP_1	125	887	0.000036681
C1-set	124	3219	0.762281100
MAM	124	3901	1.000000000
PP2C	124	4400	1.000000000
Plexin_cytopl	123	5089	1.000000000
SH3_9	123	2472	0.568483600
C2-set_2	122	2978	0.720527600
AF-4	121	5158	1.000000000
Cyclin_N	121	3843	1.000000000
AA_permease	120	4685	1.000000000
F5_F8_type_C	120	3185	0.776914500
MAGE	120	5111	1.000000000
PHD	120	1805	0.277019500
RA	120	2259	0.508169400
ABC2_membrane_3	119	8156	1.000000000
Ig_3	119	3300	0.867586000
IRK	119	5130	1.000000000
Glyco_transf_29	118	5620	1.000000000
DEAD_2	117	700	0.000000413
HLH	117	2898	0.730757600
RRM_6	117	2344	0.565724800
SEA	117	3626	1.000000000
zf-C4	117	2384	0.580454600
Amino_oxidase	116	4140	1.000000000
SAM_1	115	2617	0.670055200
Hexokinase_1	114	1643	0.233997200
Ldl_recept_a	114	3018	0.775230100
Drf_FH1	113	679	0.000000479
Keratin_B2_2	113	1912	0.401015800
Tetraspannin	113	6994	1.000000000
TIG	113	3569	1.000000000
Cadherin_2	112	2553	0.671344500
CRAL_TRIO_2	111	1911	0.419008500
UQ_con	111	4605	1.000000000
KAT11	110	614	0.000000054
RasGEF	108	5617	1.000000000
Guanylate_cyc	107	4959	1.000000000
SSF	107	5098	1.000000000
Hamartin	106	718	0.000011779
Integrin_beta	106	3816	1.000000000
PX	106	4176	1.000000000
Aminotran_1_2	104	6304	1.000000000
BTB_2	104	3853	1.000000000
Cation_ATPase_C	103	3486	1.000000000
An_peroxidase	102	5329	1.000000000
Na_H_Exchanger	102	6438	1.000000000
TTL	102	4010	1.000000000
CNH	101	4692	1.000000000
DHC_N1	100	4807	1.000000000
Tubulin	100	5263	1.000000000
Ephrin_lbd	98	2397	0.721949300
SCAN	98	3260	1.000000000
BACK	96	4020	1.000000000
Gla	96	371	0.000000000
Septin	96	3464	1.000000000
PWWP	95	2270	0.705424600
CLN5	94	662	0.000029759
FMO-like	94	2851	1.000000000
Myotub-related	94	4923	1.000000000
ASC	93	4826	1.000000000
Sulfatase	93	6553	1.000000000
Zip	93	4567	1.000000000
cNMP_binding	92	2707	1.000000000
PID	92	3776	1.000000000
T-box	92	3098	1.000000000
Ank	91	1092	0.083389080
C1_1	91	1794	0.551596300
DHC_N2	91	4540	1.000000000
GVQW	91	729	0.000466447
Zona_pellucida	91	3931	1.000000000
Laminin_N	90	3351	1.000000000
wnt	90	6264	1.000000000
Patched	89	4498	1.000000000
Thioredoxin	89	3634	1.000000000
AA_permease_2	88	6337	1.000000000
Aldo_ket_red	88	4546	1.000000000
Peptidase_M1	88	5117	1.000000000
Cadherin_C	87	2854	1.000000000
CCDC144C	87	2189	0.741376300
His_Phos_2	87	2601	1.000000000
DAGK_cat	86	1569	0.477868600
ARID	85	1099	0.136293400
FH2	85	5253	1.000000000
Glyco_hydro_31	85	3900	1.000000000
TGFb_propeptide	85	5503	1.000000000
FAT	84	2029	0.713109000
FERM_C	84	1650	0.548228300
Fibrinogen_C	84	4517	1.000000000
Lipocalin	83	3405	1.000000000
Oxysterol_BP	83	4570	1.000000000
BAR	82	3728	1.000000000
F-box-like	82	777	0.007675249
HMG_box	82	2079	0.746511000
zf-DHHC	79	3061	1.000000000
PI-PLC-X	78	2341	1.000000000
MH2	77	1489	0.533577300
Phosphodiest	77	2995	1.000000000
Abhydrolase_6	76	4786	1.000000000
EF-hand_8	76	1332	0.437309000
BAH	75	1484	0.554823000
DNA_pol_B	75	2265	1.000000000
ubiquitin	75	2544	1.000000000
Amidohydro_1	74	2647	1.000000000
GTP_EFTU	74	4540	1.000000000
MT	74	3448	1.000000000
Sec1	74	4254	1.000000000
zf-B_box	73	1147	0.323057700
DPPIV_N	72	2323	1.000000000
RCC1	72	1645	0.673117500
Arm	71	1763	0.732448400
Carn_acyltransf	71	4107	1.000000000
Runt	71	405	0.000000090
Carb_anhydrase	70	4718	1.000000000
FancD2	70	1424	0.579040100
FHA	70	1271	0.473079200
Sulfate_transp	69	3194	1.000000000
Band_3_cyto	68	2310	1.000000000
Dynamin_M	68	2221	1.000000000
Glyco_transf_8	68	2747	1.000000000
GRAM	68	1456	0.622392300
Rad51	68	2071	1.000000000
TGF_beta	68	2637	1.000000000
CARD	67	2060	1.000000000
FGF	67	2032	1.000000000
Calx-beta	66	2370	1.000000000
Hexokinase_2	66	2160	1.000000000
Na_Ca_ex	66	2656	1.000000000
NUDIX	66	2103	1.000000000
Peptidase_S8	66	3394	1.000000000
Annexin	65	2047	1.000000000
Dynamin_N	65	2303	1.000000000
Glyco_hydro_1	65	4256	1.000000000
Ion_trans_2	65	1579	0.717123900
MIR	65	1559	0.708094800
RasGAP	65	2020	1.000000000
C1q	64	3164	1.000000000
DnaJ	64	1809	0.915856600
ETS_PEA3_N	64	1033	0.351211200
Glyco_hydro_18	64	2216	1.000000000
Lipase	64	3043	1.000000000
Peptidase_C2	64	3519	1.000000000
SH3_2	64	1752	0.834647400
TUDOR	64	2673	1.000000000
WTX	64	1208	0.510692900
zf-C2H2_4	64	629	0.012373210
zf-HC5HC2H	64	843	0.151151500
AAA_8	63	2934	1.000000000
ADAM_spacer1	63	2031	1.000000000
CAP_GLY	63	793	0.114840500
Glycos_transf_2	63	3621	1.000000000
GOLGA2L5	63	2587	1.000000000
OLF	63	3049	1.000000000
PI3K_C2	63	868	0.191049500
Rap_GAP	63	1871	1.000000000
VWD	63	3091	1.000000000
zf-CCCH	63	525	0.000950959
DED	62	504	0.000647221
FAM47	62	1466	0.697929900
LRR_4	62	1286	0.595812500
MARVEL	62	2893	1.000000000
Na_trans_assoc	62	2295	1.000000000
Pro-rich	62	1108	0.457086900
Proteasome	62	2965	1.000000000
TRAM_LAG1_CLN8	62	2980	1.000000000
AAA_7	61	2899	1.000000000
AAA_9	61	2759	1.000000000
Crystall	61	2342	1.000000000
GST_C	61	1593	0.766228000
AAA_12	60	2233	1.000000000
ASXH	60	530	0.002687983
EMP70	60	2196	1.000000000
FERM_N	60	1875	1.000000000
GDA1_CD39	60	3117	1.000000000
IMD	60	1188	0.555415400
Peptidase_M13_N	60	2753	1.000000000
Protocadherin	60	1109	0.490652000
5_nucleotid	59	1974	1.000000000
APOBEC_N	59	2514	1.000000000
BRCT	59	1536	0.764174500
FKBP_C	59	2064	1.000000000
Frizzled	59	2979	1.000000000
Pyridoxal_deC	59	2677	1.000000000
Peptidase_M10	58	3216	1.000000000
Reticulon	58	1336	0.679080600
Hist_deacetyl	57	3415	1.000000000
HSP90	57	2016	1.000000000
RUN	57	2207	1.000000000
Spc97_Spc98	57	3045	1.000000000
Clathrin	56	2140	1.000000000
COLFI	56	1914	1.000000000
DNA_pol_B_exo1	56	690	0.100881200
Mab-21	56	2696	1.000000000
STAG	56	360	0.000002695
Aldolase_II	55	820	0.268184200
CPSase_L_D2	55	1837	1.000000000
DAO	55	3197	1.000000000
E1_dh	55	2208	1.000000000
Glyco_hydro_47	55	3252	1.000000000
HEAT_2	55	1728	1.000000000
Laminin_G_1	55	2433	1.000000000
Ldl_recept_b	55	1708	1.000000000
Na_sulph_symp	55	2900	1.000000000
OSCP	55	288	0.000000007
RHD	55	1485	0.799257500
SAM_PNT	55	584	0.028989070
Sec7	55	2612	1.000000000
WW	55	840	0.293086300
Adap_comp_sub	54	3315	1.000000000
ADH_zinc_N	54	1773	1.000000000
APG5	54	311	0.000000136
DOCK-C2	54	1726	1.000000000
HlyIII	54	2674	1.000000000
PYRIN	54	1406	0.764254400
VWC	54	1347	0.735538500
zf-met	54	490	0.004076207
A_deaminase	53	2282	1.000000000
ArfGap	53	2066	1.000000000
CN_hydrolase	53	1651	1.000000000
CRAL_TRIO	53	1670	1.000000000
dsrm	53	1348	0.748633000
Fz	53	2212	1.000000000
Glyco_hydro_15	53	2849	1.000000000
Glypican	53	3347	1.000000000
Iso_dh	53	2388	1.000000000
Kringle	53	1641	1.000000000
ADAM_CR	52	1738	1.000000000
CD20	52	2642	1.000000000
Clat_adaptor_s	52	1823	1.000000000
PLAT	52	1808	1.000000000
PNMA	52	2154	1.000000000
V_ATPase_I	52	2855	1.000000000
bZIP_Maf	51	823	0.350988100
CHGN	51	3684	1.000000000
Cupin_8	51	2394	1.000000000
DEP	51	994	0.540942700
Disintegrin	51	961	0.509085900
K167R	51	1781	1.000000000
PARP	51	2431	1.000000000
Pro_isomerase	51	2806	1.000000000
Ricin_B_lectin	51	2457	1.000000000
Sulfotransfer_2	51	2670	1.000000000
Treacle	51	749	0.253066300
Voltage_CLC	51	4264	1.000000000
VWA_2	51	1818	1.000000000
zf-CXXC	51	316	0.000001052
ZU5	51	1188	0.687185100
AAA_11	50	2616	1.000000000
Death	50	1791	1.000000000
Hemopexin	50	1573	1.000000000
IL8	50	1478	1.000000000
MACPF	50	2122	1.000000000
MCM	50	2811	1.000000000
Peptidase_M2	50	1796	1.000000000
Peptidase_S9	50	1887	1.000000000
TPR_1	50	680	0.179024500
VWA_3	50	1387	0.868402000
Xlink	50	1807	1.000000000
A2M_comp	49	2365	1.000000000
Ammonium_transp	49	2251	1.000000000
B56	49	2593	1.000000000
GAF	49	1680	1.000000000
Gelsolin	49	1750	1.000000000
Interferon	49	2764	1.000000000
Laminin_G_3	49	2578	1.000000000
MFS_2	49	2972	1.000000000
MIF4G	49	2205	1.000000000
Peptidase_C12	49	895	0.479025500
Peptidase_M24	49	2007	1.000000000
RNase_T	49	2227	1.000000000
Cation_efflux	48	3309	1.000000000
HOOK	48	3257	1.000000000
Kazal_2	48	732	0.291501500
MBT	48	1243	0.760645900
Methyltransf_16	48	1446	1.000000000
AAA_5	47	2215	1.000000000
AKNA	47	214	0.000000000
DUF3518	47	514	0.039188980
EamA	47	2013	1.000000000
Glyco_transf_10	47	2882	1.000000000
LBP_BPI_CETP_C	47	2043	1.000000000
SAM_2	47	1247	0.776673300
THRAP3_BCLAF1	47	2570	1.000000000
AAA_6	46	2090	1.000000000
DUF3371	46	546	0.076707760
Fumble	46	1882	1.000000000
GKAP	46	1738	1.000000000
ig	46	1260	0.836169500
MutS_III	46	1565	1.000000000
Pkinase_C	46	795	0.422968000
REJ	46	2400	1.000000000
Rhodanese	46	2055	1.000000000
TEA	46	1724	1.000000000
XK-related	46	2609	1.000000000
Cystatin	45	1781	1.000000000
DENN	45	2398	1.000000000
Drf_GBD	45	1179	0.768382800
EF-hand_4	45	1085	0.711827700
G_glu_transpept	45	1897	1.000000000
PAP2	45	2083	1.000000000
PAX	45	1264	0.900049400
Pentaxin	45	1742	1.000000000
Peptidase_M13	45	1253	0.877938200
Phosphorylase	45	2094	1.000000000
PIP5K	45	1941	1.000000000
RRM_5	45	1082	0.709864100
START	45	2901	1.000000000
STAT_bind	45	1763	1.000000000
Tektin	45	2334	1.000000000
TMC	45	982	0.637406700
Tubulin_C	45	2298	1.000000000
UPAR_LY6	45	1085	0.711827700
Asp	44	2675	1.000000000
CTNNB1_binding	44	934	0.615502100
CTP_transf_2	44	965	0.641344300
Ferric_reduct	44	1839	1.000000000
HCR	44	756	0.416947900
Helicase_C_2	44	736	0.389008100
KCNQ_channel	44	951	0.629830200
LRRNT	44	416	0.007464630
MMR_HSR1	44	2006	1.000000000
PA26	44	1344	1.000000000
Peptidase_C1	44	3019	1.000000000
Pyr_redox_2	44	2604	1.000000000
RasGEF_N	44	1368	1.000000000
Serinc	44	2615	1.000000000
STAS	44	1590	1.000000000
zf-C3HC4_4	44	931	0.612834900
2-Hacid_dh	43	1510	1.000000000
APC10	43	914	0.616573900
CAP	43	1620	1.000000000
Choline_transpo	43	1924	1.000000000
DUF3497	43	2124	1.000000000
Fasciclin	43	2219	1.000000000
IBR	43	1152	0.783029900
Med23	43	1313	1.000000000
TAFH	43	485	0.050616740
Titin_Z	43	240	0.000000054
Trichoplein	43	1607	1.000000000
UPF0560	43	1612	1.000000000
Abhydrolase_5	42	1647	1.000000000
Cyclin_C	42	1665	1.000000000
DUF1744	42	401	0.008389975
DUF3808	42	1490	1.000000000
EphA2_TM	42	943	0.659651300
Filaggrin	42	907	0.629156600
GDPD	42	1449	1.000000000
Macro	42	1314	1.000000000
Peptidase_C54	42	1231	1.000000000
UPF0640	42	55	0.000000000
ADK	41	2013	1.000000000
Atrophin-1	41	2088	1.000000000
Calreticulin	41	1656	1.000000000
CD36	41	1795	1.000000000
FYVE	41	1436	1.000000000
IQ	41	314	0.000188288
Lipase_GDSL	41	1103	0.789929500
Nucleoside_tran	41	1431	1.000000000
Peptidase_M16_C	41	1818	1.000000000
PFK	41	1799	1.000000000
RYDR_ITPR	41	1836	1.000000000
Transket_pyr	41	1469	1.000000000
tRNA-synt_2	41	1780	1.000000000
Tweety	41	1359	1.000000000
UPF0564	41	1152	0.900828400
Ded_cyto	40	1815	1.000000000
Drf_FH3	40	1705	1.000000000
DUF1908	40	1104	0.855534200
Keratin_B2	40	841	0.607418400
Latrophilin	40	1062	0.777120500
MYT1	40	878	0.641994700
PI3K_p85B	40	234	0.000000215
Tcp11	40	1666	1.000000000
Ufd2P_core	40	1499	1.000000000
A_deamin	39	2163	1.000000000
Abhydrolase_3	39	1666	1.000000000
AIG1	39	1795	1.000000000
C8	39	1244	1.000000000
CLASP_N	39	840	0.627072600
DAGAT	39	2077	1.000000000
DUF1669	39	2291	1.000000000
FXa_inhibition	39	747	0.524584700
Gal_Lectin	39	494	0.119712900
Galactosyl_T	39	2336	1.000000000
Gasdermin	39	2485	1.000000000
GF_recep_IV	39	726	0.497479500
Glyco_transf_18	39	1147	1.000000000
His_Phos_1	39	1739	1.000000000
Laminin_I	39	1595	1.000000000
Lipoxygenase	39	2899	1.000000000
Med12-LCEWAV	39	1361	1.000000000
Myc_N	39	1247	1.000000000
Nckap1	39	2237	1.000000000
PAS_11	39	1154	1.000000000
Polyketide_cyc	39	510	0.145382100
PTEN_C2	39	817	0.604314000
SDF	39	3560	1.000000000
Sterol-sensing	39	857	0.642864700
AAA_17	38	622	0.366129100
Cast	38	1563	1.000000000
CHDCT2	38	520	0.184749800
EF-hand_like	38	855	0.661294100
GBP_C	38	2333	1.000000000
Glyco_hydro_38C	38	2846	1.000000000
GPS	38	572	0.277745000
HATPase_c_3	38	831	0.639070100
LRR_9	38	1591	1.000000000
MHC_II_beta	38	450	0.075537920
Miro	38	959	0.743406000
OAS1_C	38	1693	1.000000000
P2X_receptor	38	2701	1.000000000
Syntaphilin	38	617	0.357550600
TIR	38	2284	1.000000000
Transferrin	38	1982	1.000000000
tRNA-synt_1	38	3690	1.000000000
zf-RING_2	38	1087	0.945821900
Abhydro_lipase	37	214	0.000000158
Abhydrolase_1	37	1817	1.000000000
Acyltransferase	37	2113	1.000000000
BicD	37	1445	1.000000000
Calpain_III	37	1359	1.000000000
CATSPERD	37	1380	1.000000000
Cu-oxidase_3	37	1071	0.975347800
ECH	37	2838	1.000000000
EF-hand_3	37	280	0.000145897
Granin	37	1680	1.000000000
KAP	37	1384	1.000000000
MBOAT	37	2831	1.000000000
SID-1_RNA_chan	37	1308	1.000000000
TNF	37	2006	1.000000000
AAA_33	36	1146	1.000000000
Beach	36	1965	1.000000000
CP2	36	1361	1.000000000
DAGK_acc	36	1326	1.000000000
DUF4457	36	855	0.701092600
HA2	36	1060	1.000000000
IMPDH	36	1599	1.000000000
IRF	36	765	0.616355800
LBP_BPI_CETP	36	1639	1.000000000
PALP	36	1765	1.000000000
PAS	36	1355	1.000000000
PI-PLC-Y	36	1049	0.991839200
PRY	36	713	0.555662100
TF_AP-2	36	1121	1.000000000
Tmemb_cc2	36	1549	1.000000000
UBA	36	517	0.230375500
Acyl-CoA_dh_1	35	1760	1.000000000
Band_7	35	2397	1.000000000
Bestrophin	35	1425	1.000000000
CATSPERG	35	941	0.788325300
CTF_NFI	35	1314	1.000000000
IL1	35	924	0.773397100
LMBR1	35	1794	1.000000000
MCM_N	35	882	0.742422200
NAP	35	2545	1.000000000
Neuregulin	35	1583	1.000000000
Peptidase_C48	35	1422	1.000000000
Phospholip_A2_1	35	832	0.701736500
Rav1p_C	35	1457	1.000000000
Sec63	35	1947	1.000000000
Serum_albumin	35	1998	1.000000000
TB	35	773	0.646823800
ThiF	35	1041	1.000000000
zf-C3HC4	35	797	0.670559700
zf-FCS	35	611	0.433269100
Apt1	34	662	0.540000800
Arrestin_C	34	1292	1.000000000
CENP-P	34	177	0.000000006
Cofilin_ADF	34	1292	1.000000000
FA_desaturase	34	1688	1.000000000
IMS	34	1257	1.000000000
IP_trans	34	1256	1.000000000
IPK	34	1693	1.000000000
LSM	34	840	0.728993100
NUT_N	34	1615	1.000000000
ST7	34	2045	1.000000000
Cadherin_pro	33	628	0.518467600
Carboxyl_trans	33	1659	1.000000000
Chromo	33	696	0.610087200
Claudin_2	33	1531	1.000000000
dDENN	33	685	0.596459900
Dpy19	33	3314	1.000000000
FGGY_N	33	1647	1.000000000
GBP	33	3051	1.000000000
HAD_2	33	1367	1.000000000
LCE	33	1008	1.000000000
Meckelin	33	1260	1.000000000
OB_NTP_bind	33	1731	1.000000000
Pou	33	606	0.484385600
Prefoldin_2	33	487	0.257941300
PSI	33	825	0.737044000
RBD	33	565	0.413290900
Sec23_trunk	33	1416	1.000000000
ADH_N	32	1041	1.000000000
Aminotran_5	32	2254	1.000000000
ApoL	32	1825	1.000000000
Branch	32	1328	1.000000000
Cation_ATPase_N	32	886	0.863587800
Clathrin_lg_ch	32	611	0.521616500
Connexin	32	1391	1.000000000
FYRN	32	161	0.000000002
HRM	32	687	0.624502500
IL6Ra-bind	32	683	0.619862500
Linker_histone	32	666	0.598727900
LUC7	32	1111	1.000000000
PAD	32	1956	1.000000000
PB1	32	910	0.931087900
Peptidase_M28	32	2241	1.000000000
PHTB1_C	32	381	0.078264300
PMG	32	1792	1.000000000
Prominin	32	1611	1.000000000
Tet_JBP	32	1802	1.000000000
Tropomyosin	32	1490	1.000000000
Utp14	32	1439	1.000000000
Astacin	31	1041	1.000000000
CLPTM1	31	1259	1.000000000
DIM1	31	236	0.000159432
ECM1	31	567	0.480393300
EF-hand_6	31	565	0.476860100
Folate_carrier	31	1565	1.000000000
FYRC	31	517	0.385873900
GPCR_chapero_1	31	1415	1.000000000
HORMA	31	884	0.938009700
HSNSD	31	1958	1.000000000
IRS	31	1173	1.000000000
Lamp	31	1607	1.000000000
LON	31	1368	1.000000000
Myosin_TH1	31	1522	1.000000000
NCKAP5	31	824	0.777877300
A2M_N	30	892	1.000000000
BIR	30	773	0.757318900
bZIP_1	30	912	1.000000000
Calpain_inhib	30	389	0.138603400
CortBP2	30	736	0.724077600
DNA_methylase	30	1203	1.000000000
DUF3498	30	1612	1.000000000
ERAP1_C	30	2306	1.000000000
FAM131	30	747	0.734330600
FCH	30	1006	1.000000000
HAP1_N	30	877	0.999852000
Ins145_P3_rec	30	1302	1.000000000
MAGE_N	30	1015	1.000000000
MOR2-PAG1_N	30	1068	1.000000000
Myb_DNA-binding	30	575	0.525216100
Ndr	30	965	1.000000000
NMDAR2_C	30	1361	1.000000000
PA	30	1088	1.000000000
PAS_9	30	961	1.000000000
PDGF	30	583	0.538207200
SWIB	30	272	0.004034317
THF_DHG_CYH	30	544	0.471763100
tRNA-synt_1g	30	1098	1.000000000
Troponin	30	879	1.000000000
Aconitase	29	1496	1.000000000
BRO1	29	2416	1.000000000
Coatomer_WDAD	29	1316	1.000000000
DNA_pol_E_B	29	628	0.631347600
DNA_pol_phi	29	909	1.000000000
E2F_TDP	29	809	0.882676000
GAT	29	925	1.000000000
GCOM2	29	1218	1.000000000
Glyco_hydro_35	29	1663	1.000000000
Glyco_transf_25	29	557	0.527193200
HhH-GPD	29	493	0.405909300
Lactamase_B	29	1887	1.000000000
Mg_trans_NIPA	29	1721	1.000000000
MRG	29	738	0.749010200
MRP	29	201	0.000019740
PGM_PMM_I	29	986	1.000000000
PKD_channel	29	2373	1.000000000
PLA2_B	29	1664	1.000000000
SNARE	29	748	0.758001800
TPR_12	29	1230	1.000000000
Trypsin_2	29	939	1.000000000
14-3-3	28	1650	1.000000000
Acyl-CoA_dh_N	28	1132	1.000000000
Caldesmon	28	653	0.688029700
CBS	28	831	1.000000000
CDC45	28	549	0.546531500
CS	28	839	1.000000000
Cyt-b5	28	1041	1.000000000
DUF1086	28	470	0.392664400
DUF3414	28	1718	1.000000000
ELM2	28	383	0.184368000
ERM	28	1019	1.000000000
FF	28	488	0.431593400
HbrB	28	216	0.000228113
Hormone_1	28	1207	1.000000000
Lung_7-TM_R	28	1169	1.000000000
MATH	28	1377	1.000000000
Med24_N	28	987	1.000000000
Methyltransf_23	28	1112	1.000000000
MMS1_N	28	994	1.000000000
Nop14	28	838	1.000000000
Nrap	28	691	0.728218500
PCI	28	1364	1.000000000
RICTOR_N	28	383	0.184368000
SecY	28	1203	1.000000000
UBX	28	872	1.000000000
uDENN	28	697	0.734136200
ACBP	27	429	0.334743600
Activin_recp	27	691	0.752795500
Arfaptin	27	1367	1.000000000
Avl9	27	647	0.707452900
Beta_helix	27	1145	1.000000000
CHD5	27	387	0.228401400
DIL	27	535	0.556073000
Gal-bind_lectin	27	1409	1.000000000
HCaRG	27	1802	1.000000000
HS1_rep	27	201	0.000108517
INTS5_C	27	710	0.770804200
Josephin	27	754	0.885340800
Methyltransf_2	27	530	0.547600400
MgtE	27	833	1.000000000
Na_K-ATPase	27	1865	1.000000000
PAN_1	27	675	0.737044000
Porin_3	27	1204	1.000000000
RnaseA	27	1349	1.000000000
SAPS	27	1051	1.000000000
Syja_N	27	1288	1.000000000
TPR_17	27	66	0.000000000
WH1	27	926	1.000000000
zf-HC5HC2H_2	27	1031	1.000000000
BK_channel_a	26	410	0.326845300
C4	26	900	1.000000000
DUF3401	26	745	0.950064600
DUF3451	26	1109	1.000000000
DUF3452	26	233	0.003434243
DUF3608	26	272	0.025244130
Epiglycanin_TR	26	651	0.738083200
ERG4_ERG24	26	1498	1.000000000
GDE_C	26	484	0.497479500
Glyco_transf_22	26	1642	1.000000000
Glyco_transf_90	26	1051	1.000000000
IRF-3	26	1434	1.000000000
KRTAP	26	613	0.695860100
Laminin_B	26	1501	1.000000000
MBD	26	504	0.535853800
PHO4	26	1241	1.000000000
Piwi	26	2387	1.000000000
PLU-1	26	996	1.000000000
SBP_bac_3	26	2508	1.000000000
Semenogelin	26	1133	1.000000000
SOCS_box	26	318	0.096017410
SPARC_Ca_bdg	26	929	1.000000000
TLE_N	26	906	1.000000000
VWA_N	26	478	0.485499900
zf-MYND	26	273	0.026171410
Ago_hook	25	437	0.434606700
AhpC-TSA	25	516	0.591574700
CHRD	25	454	0.473236900
Copine	25	1173	1.000000000
Dor1	25	392	0.320896600
EGF_2	25	337	0.170773500
ELMO_CED12	25	1069	1.000000000
Exostosin	25	997	1.000000000
FAD_binding_3	25	720	0.962763200
FBA	25	773	1.000000000
Ferritin	25	514	0.588226700
FGE-sulfatase	25	524	0.604774200
FMN_dh	25	684	0.833245900
GST_N_3	25	513	0.586545400
HIN	25	845	1.000000000
K1377	25	977	1.000000000
Med15	25	1002	1.000000000
NDK	25	1242	1.000000000
NTR	25	1146	1.000000000
Patatin	25	1583	1.000000000
