Pfam_domain	Snp_count	Domain_length	locfdr
VWD	132	3560	1.000000000
HCO3_cotransp	131	4822	1.000000000
FRG2	129	546	0.000012392
UDPGT	129	6005	1.000000000
FH2	127	5252	1.000000000
zf-C2H2	127	1274	0.311151600
Keratin_B2	126	1091	0.134009500
Lig_chan	126	4408	1.000000000
SET	126	4203	1.000000000
SMC_N	126	7529	1.000000000
Aa_trans	124	5430	1.000000000
Gla	123	203	0.000000000
DnaJ	122	1287	0.384543600
MHC_II_beta	122	452	0.000000797
Tetraspannin	122	6491	1.000000000
Glyco_hydro_31	120	3825	1.000000000
MFS_2	120	2477	0.974698700
OGFr_III	120	140	0.000000000
DHC_N1	119	4964	1.000000000
IRK	119	3173	1.000000000
Peptidase_C2	119	4153	1.000000000
PI3_PI4_kinase	119	3614	1.000000000
Med16	118	786	0.012040400
ArfGap	117	2503	1.000000000
PDEase_I	115	4347	1.000000000
Guanylate_kin	114	2585	1.000000000
SSF	113	4515	1.000000000
NUT_C	112	1231	0.445843300
UQ_con	112	3442	1.000000000
C8	110	942	0.124219200
Peptidase_M14	110	6158	1.000000000
Phosphodiest	109	2448	1.000000000
RGS	109	2625	1.000000000
Calpain_III	108	1732	0.868808800
BAR	107	3336	1.000000000
Aldo_ket_red	106	4294	1.000000000
RRM_6	106	1889	0.916138300
Helicase_C	105	3081	1.000000000
Na_H_Exchanger	105	4988	1.000000000
C1_1	104	1206	0.525228100
2-Hacid_dh	102	1201	0.547413900
Guanylate_cyc	101	4758	1.000000000
SH3_1	101	1357	0.718922000
SH3_9	101	1240	0.605765300
Arf	100	2838	1.000000000
Glyco_transf_8	100	1988	0.945200800
HOOK	100	3183	1.000000000
CAP	99	1524	0.842072400
RUN	99	2119	1.000000000
Amino_oxidase	98	3595	1.000000000
HABP4_PAI-RBP1	98	1229	0.634437500
SCAN	98	2446	1.000000000
Spc97_Spc98	98	2971	1.000000000
Aminotran_1_2	97	5562	1.000000000
Glyco_transf_10	97	2882	1.000000000
Ldl_recept_a	97	1658	0.900805100
SAM_1	97	1817	0.931012400
Vinculin	97	3853	1.000000000
Arm	96	1275	0.705233300
DUF3583	96	332	0.000000151
Rhodanese	95	1769	0.929730500
RNase_T	95	2261	1.000000000
HMG_box	94	1805	0.936323200
HSP70	94	8320	1.000000000
Myotub-related	94	4272	1.000000000
Prenyltrans_2	94	228	0.000000000
An_peroxidase	92	5012	1.000000000
PP2C	92	3469	1.000000000
ASC	91	4399	1.000000000
Cyclin_N	91	2608	1.000000000
DOCK-C2	91	2114	1.000000000
Pro_isomerase	91	2154	1.000000000
DHC_N2	90	5681	1.000000000
Fibrinogen_C	89	3593	1.000000000
7tm_3	88	3664	1.000000000
Lipoxygenase	88	2899	1.000000000
Plexin_cytopl	88	5089	1.000000000
Bromodomain	87	1940	1.000000000
Cpn60_TCP1	87	6569	1.000000000
MIR	87	1709	0.941136000
AF-4	86	5259	1.000000000
Alpha_kinase	86	1166	0.728410400
MBOAT	86	2813	1.000000000
ADK	85	1764	0.978871600
Laminin_N	85	3318	1.000000000
Endostatin	84	515	0.004394444
Glyco_hydro_18	84	2216	1.000000000
Integrin_beta	84	3066	1.000000000
Oxysterol_BP	84	3629	1.000000000
PTEN_C2	84	829	0.288235200
cNMP_binding	83	1715	0.975488200
EamA	83	1612	0.938736800
BTB_2	82	1821	1.000000000
C2-set_2	82	1472	0.918557600
Proteasome	81	2675	1.000000000
Thioredoxin	81	2324	1.000000000
zf-C4	81	1021	0.641276000
Drf_FH3	80	1710	1.000000000
GTP_EFTU	80	4618	1.000000000
Kringle	80	1735	1.000000000
Tektin	80	2334	1.000000000
Xlink	80	1421	0.915049400
AAA_11	79	2142	1.000000000
Atrophin-1	79	2004	1.000000000
DAO	79	2368	1.000000000
BACK	78	1958	1.000000000
LRR_4	78	1044	0.714501400
PLAT	77	2359	1.000000000
AAA_6	76	3428	1.000000000
BTD	76	178	0.000000000
DENN	76	2097	1.000000000
Filaggrin	76	1020	0.717742900
Metallophos	76	4296	1.000000000
NUT_N	76	1938	1.000000000
Peptidase_M1	76	4356	1.000000000
TGFb_propeptide	76	4917	1.000000000
Voltage_CLC	76	3859	1.000000000
PHD	75	840	0.474016600
SH3_2	75	645	0.127982200
zf-B_box	75	849	0.489844200
AA_permease	74	3631	1.000000000
Crystall	74	1646	1.000000000
PFK	74	1598	1.000000000
VCX_VCY	74	922	0.625684900
zf-RING_2	74	1065	0.788187100
Lipocalin	73	2867	1.000000000
Peptidase_M2	73	2506	1.000000000
DUF1220	72	328	0.000046899
Glyco_hydro_39	72	521	0.029359120
Glypican	72	3347	1.000000000
ig	72	923	0.662465600
RasGEF_N	72	1279	0.915075400
Sulfatase	72	4109	1.000000000
FAT	71	2029	1.000000000
FXa_inhibition	71	667	0.223185600
Pyridoxal_deC	71	2516	1.000000000
Carn_acyltransf	70	3505	1.000000000
Drf_FH1	70	679	0.263778900
CTNNB1_binding	69	684	0.294497200
FERM_C	69	933	0.725604400
Ig_3	69	1528	1.000000000
MT	69	4037	1.000000000
RB_A	69	653	0.232531400
TPR_1	69	435	0.006306491
zf-HC5HC2H	69	849	0.608757800
APOBEC_N	68	1598	1.000000000
BAH	68	1224	0.919455500
Carb_anhydrase	68	3356	1.000000000
Claudin_2	68	1645	1.000000000
FKBP_C	68	1103	0.875572600
Glycos_transf_2	68	3439	1.000000000
Lactamase_B	68	1490	1.000000000
Ldl_recept_b	68	1293	0.934229800
RasGAP	68	1815	1.000000000
Transferrin	68	1982	1.000000000
FHA	67	1091	0.877462700
MCM	67	2355	1.000000000
PWWP	67	1374	0.969620800
Tweety	67	1359	0.961037800
HEAT_2	66	1432	1.000000000
AAA_8	65	2624	1.000000000
BRO1	65	1243	0.935444000
Zona_pellucida	65	2914	1.000000000
Calx-beta	64	2074	1.000000000
DNA_pol_B	64	2265	1.000000000
Dpy19	64	2655	1.000000000
E3_UbLigase_R4	64	797	0.625000000
KCNQ_channel	64	1278	0.948724600
Sulfotransfer_2	64	1920	1.000000000
AAA_7	63	3149	1.000000000
AAA_9	63	2911	1.000000000
Apc3	63	160	0.000000000
Rap_GAP	63	937	0.815964900
REJ	63	2558	1.000000000
Serinc	63	2199	1.000000000
DUF3497	62	2447	1.000000000
F-box-like	62	735	0.557242100
FCH	62	1203	0.938535500
Med15	62	1002	0.873783300
Sec6	62	2686	1.000000000
Tubulin_C	62	2044	1.000000000
VWC	62	1145	0.927883100
Helicase_C_4	61	556	0.186900000
Hist_deacetyl	61	3329	1.000000000
Kazal_2	61	645	0.387980100
MHC_II_alpha	61	327	0.000671765
Miro	61	1009	0.885073300
Band_3_cyto	60	2310	1.000000000
Clathrin	60	1703	1.000000000
CNH	60	3272	1.000000000
GVQW	60	761	0.649416700
PID	60	2302	1.000000000
Rad51	60	1402	1.000000000
TB	60	558	0.210310300
TPT	60	1142	0.934439200
UPF0449	60	62	0.000000000
ADAM_spacer1	59	1445	1.000000000
DUF1669	59	1989	1.000000000
Epiglycanin_TR	59	661	0.474467100
Ion_trans_2	59	1298	1.000000000
MAGE	59	3358	1.000000000
P2X_receptor	59	2557	1.000000000
PI-PLC-X	59	1656	1.000000000
PLU-1	59	990	0.891973300
tRNA-synt_1	59	3157	1.000000000
AA_permease_2	58	5020	1.000000000
DAGK_cat	58	1175	0.960072100
FYVE	58	858	0.811445200
Laminin_G_1	58	1894	1.000000000
PARP	58	1831	1.000000000
RCC1	58	773	0.709401300
RHD	58	1358	1.000000000
Abhydrolase_6	57	3519	1.000000000
BRCT	57	897	0.856532400
CD20	57	2334	1.000000000
CHGN	57	3684	1.000000000
DDHD	57	1314	1.000000000
Gasdermin	57	2485	1.000000000
Cadherin_C	56	2076	1.000000000
CEP170_C	56	1365	1.000000000
CLASP_N	56	1157	0.975415400
DUF4455	56	474	0.113814800
Glyco_hydro_47	56	3068	1.000000000
Histone	56	2326	1.000000000
A_deamin	55	1728	1.000000000
Amidohydro_1	55	2313	1.000000000
IMD	55	956	0.907799400
LCE	55	930	0.895653700
OSCP	55	288	0.000470338
PSI	55	957	0.908151100
zf-C3HC4_3	55	475	0.131721300
A2M_comp	54	2108	1.000000000
Adhes-Ig_like	54	112	0.000000000
DAGK_acc	54	826	0.837866200
ECH	54	2511	1.000000000
FancD2	54	1424	1.000000000
Lipase	54	2929	1.000000000
Peptidase_M10	54	2893	1.000000000
PRY	54	544	0.317066100
Sec1	54	4108	1.000000000
TTL	54	3044	1.000000000
A_deaminase	53	2282	1.000000000
Band_7	53	1804	1.000000000
CARD	53	1301	1.000000000
FGF	53	1599	1.000000000
mit_SMPDase	53	542	0.338293000
Patched	53	4085	1.000000000
Peptidase_M13_N	53	2349	1.000000000
Peptidase_S8	53	3390	1.000000000
FAM86	52	412	0.067641350
GBP	52	2576	1.000000000
Gelsolin	52	1328	1.000000000
Glyco_hydro_1	52	2762	1.000000000
Perilipin	52	1838	1.000000000
ubiquitin	52	1303	1.000000000
Ded_cyto	51	1631	1.000000000
Ets	51	1187	1.000000000
HAP1_N	51	877	0.903665600
MBT	51	666	0.684917900
Na_Ca_ex	51	1987	1.000000000
VWA_3	51	1683	1.000000000
Zip	51	2790	1.000000000
Aminotran_5	50	2241	1.000000000
DUF4206	50	891	0.916124200
EF-hand_4	50	648	0.675724300
Furin-like	50	1127	1.000000000
His_Phos_2	50	2058	1.000000000
Na_sulph_symp	50	2900	1.000000000
Patatin	50	1482	1.000000000
SDF	50	2913	1.000000000
zf-C3HC4_4	50	416	0.099917830
Cupin_8	49	2155	1.000000000
DEP	49	406	0.097065110
DUF3523	49	534	0.433027100
FAM104	49	222	0.000042965
Glyco_hydro_15	49	2659	1.000000000
FA_desaturase	48	1939	1.000000000
GED	48	184	0.000001687
Glyco_transf_29	48	3363	1.000000000
GRAM	48	565	0.546961600
HbrB	48	83	0.000000000
MARVEL	48	2358	1.000000000
NUDIX	48	2003	1.000000000
SAM_2	48	839	0.909675900
START	48	1928	1.000000000
TIL	48	785	0.879567500
TRAM_LAG1_CLN8	48	2116	1.000000000
C1q	47	2154	1.000000000
CENP-P	47	177	0.000001105
Death	47	1062	1.000000000
FRG1	47	190	0.000004948
LMBR1	47	1673	1.000000000
MH2	47	1556	1.000000000
PAS	47	1131	1.000000000
Peptidase_M24	47	1628	1.000000000
TGF_beta	47	1329	1.000000000
V_ATPase_I	47	2404	1.000000000
ARID	46	687	0.819433400
DUF3451	46	1107	1.000000000
GDA1_CD39	46	3199	1.000000000
RRM_5	46	635	0.747097700
Trichoplein	46	1912	1.000000000
TUDOR	46	1830	1.000000000
Abhydrolase_5	45	1239	1.000000000
CBS	45	775	0.904385500
Hemopexin	45	837	0.929485800
IRF-3	45	1082	1.000000000
Peptidase_M16_C	45	1634	1.000000000
Sulfate_transp	45	2530	1.000000000
Annexin	44	1189	1.000000000
EF-hand_8	44	452	0.345063100
Iso_dh	44	1272	1.000000000
JmjC	44	1167	1.000000000
LBP_BPI_CETP_C	44	2181	1.000000000
PDGF	44	328	0.039402130
Rab5-bind	44	1050	1.000000000
Rieske	44	94	0.000000000
ETS_PEA3_N	43	1033	1.000000000
Flavodoxin_1	43	968	1.000000000
Peptidase_C14	43	2874	1.000000000
Peptidase_S28	43	911	0.994799300
Pyr_redox_2	43	2314	1.000000000
Ricin_B_lectin	43	1500	1.000000000
T-box	43	2421	1.000000000
TLE_N	43	654	0.834084500
Asp	42	3207	1.000000000
Beach	42	2209	1.000000000
DEAD_2	42	370	0.149804100
Drf_GBD	42	1066	1.000000000
DUF2152	42	624	0.815070100
Laminin_I	42	1328	1.000000000
Mab-21	42	2388	1.000000000
PNP_UDP_1	42	734	0.909618800
Prominin	42	1611	1.000000000
TPR_12	42	733	0.909161100
Treacle	42	768	0.924641800
4HBT	41	468	0.502116800
Adap_comp_sub	41	2575	1.000000000
bZIP_Maf	41	913	1.000000000
Dendrin	41	655	0.866324900
IER	41	840	0.968872800
Kelch_4	41	427	0.365525400
Otopetrin	41	795	0.938393700
P5CR_dimer	41	423	0.351502800
Porin_3	41	1228	1.000000000
Syja_N	41	1533	1.000000000
THRAP3_BCLAF1	41	2570	1.000000000
AAA_12	40	1639	1.000000000
Adenylsucc_synt	40	848	0.995304300
ADH_zinc_N	40	1220	1.000000000
CD36	40	902	1.000000000
DC_STAMP	40	853	0.999806200
DNA_pol_phi	40	909	1.000000000
DUF4510	40	163	0.000005940
Fasciclin	40	1593	1.000000000
FERM_N	40	881	1.000000000
Fox-1_C	40	92	0.000000000
GCV_T	40	1213	1.000000000
Glyco_hydro_38C	40	2846	1.000000000
Meckelin	40	1260	1.000000000
Methyltransf_16	40	1497	1.000000000
Nramp	40	880	1.000000000
Paf67	40	401	0.310245900
Peptidase_C1	40	2289	1.000000000
Prog_receptor	40	564	0.768887400
Rab_eff_C	40	853	0.999806200
Reticulon	40	1346	1.000000000
Sec7	40	1734	1.000000000
Syntaxin	40	416	0.363434600
Transket_pyr	40	781	0.939858500
Troponin	40	904	1.000000000
AAA_17	39	622	0.865233000
Cation_ATPase_C	39	1935	1.000000000
Cation_ATPase_N	39	762	0.940004000
CIMR	39	1431	1.000000000
COLFI	39	1668	1.000000000
DNA_methylase	39	1203	1.000000000
ERM	39	1258	1.000000000
Gal-bind_lectin	39	1714	1.000000000
Gly_rich	39	422	0.422241300
Helicase_C_2	39	736	0.932612600
HR1	39	499	0.660125300
HSP90	39	2016	1.000000000
Lipase_GDSL	39	1023	1.000000000
PIP5K	39	1360	1.000000000
PKD	39	796	0.965911500
XK-related	39	2518	1.000000000
AAA_5	38	1576	1.000000000
Dapper	38	657	0.906004700
DPPIV_N	38	1900	1.000000000
DUF1193	38	642	0.895247600
DUF2051	38	755	0.944739300
DUF3808	38	1490	1.000000000
Kunitz_BPTI	38	689	0.921859200
Macro	38	892	1.000000000
Membr_traf_MHD	38	671	0.913080600
Neuralized	38	416	0.439848300
PKD_channel	38	2683	1.000000000
Tet_JBP	38	1802	1.000000000
TMEM151	38	506	0.708342300
zf-FCS	38	169	0.000029596
AKNA	37	214	0.002021104
Alk_phosphatase	37	1748	1.000000000
CRAL_TRIO_2	37	903	1.000000000
Dispanin	37	940	1.000000000
Fez1	37	688	0.929422900
GBP_C	37	2075	1.000000000
HlyIII	37	2134	1.000000000
JAB	37	752	0.962610300
Laminin_G_3	37	1613	1.000000000
RA	37	1059	1.000000000
Spy1	37	740	0.949959700
SURF4	37	266	0.027618250
UPF0560	37	2396	1.000000000
A2M_recep	36	698	0.938378900
ADAM_CR	36	1162	1.000000000
DDE_1	36	1238	1.000000000
DNA_pol_B_exo1	36	1134	1.000000000
Focal_AT	36	278	0.054179030
GKAP	36	1738	1.000000000
HAD_2	36	1190	1.000000000
HCR	36	756	0.988017700
HRM	36	679	0.932491000
Med24_N	36	987	1.000000000
Menin	36	559	0.847773300
Mesothelin	36	1658	1.000000000
NACHT	36	1981	1.000000000
NAD_synthase	36	430	0.568088000
PIP49_C	36	764	0.996107500
Ribosomal_S24e	36	86	0.000000000
Topoisom_bac	36	828	1.000000000
tRNA-synt_2	36	1441	1.000000000
CCDC14	35	1032	1.000000000
Cu-oxidase_3	35	629	0.918930100
DUF1180	35	481	0.742477600
DZR	35	116	0.000000051
E1_dh	35	1651	1.000000000
Epimerase	35	1589	1.000000000
MIF4G	35	1688	1.000000000
MutS_V	35	1214	1.000000000
PBD	35	422	0.581108300
Phospholip_A2_1	35	752	1.000000000
Ran_BP1	35	851	1.000000000
Runt	35	540	0.843554700
Titin_Z	35	114	0.000000031
APCDDC	34	849	1.000000000
DSPn	34	234	0.017485380
DUF2465	34	1058	1.000000000
DUF4509	34	164	0.000125790
ELM2	34	385	0.490305800
FGGY_N	34	1392	1.000000000
Glyco_transf_22	34	1709	1.000000000
G-patch	34	357	0.377634400
HA2	34	894	1.000000000
IP_trans	34	1256	1.000000000
NCKAP5	34	445	0.687633800
PAD	34	1956	1.000000000
Peptidase_C48	34	760	1.000000000
PfkB	34	1056	1.000000000
Pkinase_C	34	397	0.535281700
RNA_pol	34	401	0.549822100
TEA	34	1607	1.000000000
ThiF	34	1094	1.000000000
Vps53_N	34	452	0.706392900
5_nucleotid	33	1526	1.000000000
Acyl-CoA_dh_1	33	1221	1.000000000
Auts2	33	619	0.931306900
Biotin_carb_C	33	412	0.628425500
Cofilin_ADF	33	1129	1.000000000
CS	33	389	0.549056500
Disintegrin	33	456	0.748132800
DZF	33	1228	1.000000000
FBA	33	1322	1.000000000
Fz	33	1382	1.000000000
GATA-N	33	620	0.931654500
MACPF	33	1443	1.000000000
Med23	33	1313	1.000000000
PAP2	33	1744	1.000000000
Pellino	33	1248	1.000000000
Pentaxin	33	1174	1.000000000
PI-PLC-Y	33	705	1.000000000
RIO1	33	567	0.903272200
SRCR_2	33	380	0.514982400
STAS	33	1271	1.000000000
STAT_alpha	33	1250	1.000000000
TIR	33	1088	1.000000000
Tropomyosin	33	1185	1.000000000
zf-C3HC4	33	538	0.878044000
2OG-FeII_Oxy_2	32	1186	1.000000000
EMP70	32	2095	1.000000000
Endonuclease_5	32	338	0.386406500
Ephrin_lbd	32	1875	1.000000000
FLYWCH	32	236	0.035292490
GAGE	32	1023	1.000000000
GlcNAc_2-epim	32	351	0.442785800
MutS_III	32	935	1.000000000
OAS1_C	32	1415	1.000000000
Peptidase_A22B	32	1164	1.000000000
Scramblase	32	706	1.000000000
Tim17	32	623	0.939248900
uDENN	32	595	0.929413100
UNC-79	32	469	0.803619300
B56	31	2051	1.000000000
Bestrophin	31	966	1.000000000
BicD	31	1445	1.000000000
Ca_hom_mod	31	952	1.000000000
CCDC92	31	187	0.003581492
CPSase_L_D2	31	1214	1.000000000
DUF2476	31	784	1.000000000
DUF4594	31	315	0.329065000
Ferric_reduct	31	1188	1.000000000
Gal-3-0_sulfotr	31	1610	1.000000000
Hexokinase_1	31	1230	1.000000000
His_Phos_1	31	1646	1.000000000
IQ	31	251	0.081020260
Neuregulin	31	888	1.000000000
p25-alpha	31	617	0.946125200
Ribophorin_II	31	793	1.000000000
RWD	31	733	1.000000000
RYDR_ITPR	31	1215	1.000000000
STT3	31	961	1.000000000
6PF2K	30	997	1.000000000
Calpain_inhib	30	547	0.923700100
CLN5	30	217	0.029256530
CRAL_TRIO	30	1104	1.000000000
DUF4071	30	1399	1.000000000
DUF4471	30	294	0.278322400
Dynamitin	30	390	0.679458100
EF-hand_2	30	375	0.630057100
FAM178	30	740	1.000000000
Glyco_hydro_59	30	1099	1.000000000
GPCR_chapero_1	30	920	1.000000000
Hexokinase_2	30	1321	1.000000000
IGFBP	30	385	0.663785500
Misat_Tub_SegII	30	116	0.000001998
NAD_binding_1	30	1091	1.000000000
PAS_11	30	766	1.000000000
Pyrophosphatase	30	432	0.788666700
Rad17	30	511	0.899147000
SAPS	30	728	1.000000000
Solute_trans_a	30	1045	1.000000000
SPG48	30	456	0.833678300
Synapsin_C	30	609	0.961672100
zf-C2H2_4	30	214	0.025523520
Acetyltransf_1	29	740	1.000000000
Amidase_2	29	586	0.958065100
Ammonium_transp	29	1576	1.000000000
AMP-binding_C	29	553	0.934839000
Arrestin_N	29	1043	1.000000000
ATP_bind_1	29	432	0.817289200
ATP-gua_Ptrans	29	992	1.000000000
Chromo	29	680	1.000000000
CTF_NFI	29	1506	1.000000000
DUF3371	29	298	0.345519600
DUF3384	29	422	0.797567800
Glyco_hydro_35	29	1349	1.000000000
Laminin_B	29	1091	1.000000000
MAGE_N	29	821	1.000000000
MYT1	29	639	1.000000000
Nic96	29	828	1.000000000
NTR	29	1038	1.000000000
Peptidase_S9	29	1238	1.000000000
Phosphorylase	29	2094	1.000000000
RNB	29	1043	1.000000000
TB2_DP1_HVA22	29	442	0.835482700
TSKS	29	567	0.940147100
zf-UBP	29	416	0.785395000
A2M	28	457	0.878593000
Ago_hook	28	286	0.336512200
Arm_2	28	1942	1.000000000
ASD2	28	1156	1.000000000
DAGAT	28	1188	1.000000000
DUF1704	28	935	1.000000000
DUF1900	28	649	1.000000000
DUF3498	28	1612	1.000000000
DUF3512	28	487	0.908013000
EF-hand_3	28	184	0.010392010
Fe-ADH	28	745	1.000000000
FerB	28	225	0.075714330
Glyco_hydro_38	28	1368	1.000000000
HEAT	28	305	0.432320000
KAP_NTPase	28	893	1.000000000
LON	28	1345	1.000000000
MAP7	28	680	1.000000000
Mob1_phocein	28	1152	1.000000000
Na_trans_assoc	28	1207	1.000000000
NARP1	28	1024	1.000000000
NYAP_N	28	1146	1.000000000
PB1	28	748	1.000000000
Peptidase_M16	28	681	1.000000000
PTR2	28	1802	1.000000000
Pyr_redox_dim	28	452	0.873054300
PYRIN	28	673	1.000000000
Rootletin	28	836	1.000000000
SAM_PNT	28	509	0.922711300
SBP_bac_3	28	2100	1.000000000
SCP-1	28	765	1.000000000
SGT1	28	585	0.984071200
Striatin	28	403	0.788244200
Thioredoxin_6	28	1280	1.000000000
Thyroglobulin_1	28	600	1.000000000
Torsin	28	373	0.708848700
WH2	28	139	0.000199132
14-3-3	27	942	1.000000000
adh_short_C2	27	1035	1.000000000
Cation_efflux	27	2931	1.000000000
CUT	27	864	1.000000000
Cytochrom_B561	27	532	0.941777700
Dynamin_N	27	1525	1.000000000
Glucosamine_iso	27	754	1.000000000
IL8	27	652	1.000000000
Interferon	27	1631	1.000000000
IRS	27	747	1.000000000
LBP_BPI_CETP	27	1554	1.000000000
LTD	27	601	1.000000000
Myosin_TH1	27	1202	1.000000000
NHL	27	198	0.033113180
OST-HTH	27	213	0.065386280
PAXNEB	27	398	0.808463700
PGM_PMM_I	27	573	0.996107500
PHTB1_C	27	381	0.769692900
Sec63	27	1637	1.000000000
UT	27	1167	1.000000000
ACC_central	26	727	1.000000000
AdoHcyase	26	1281	1.000000000
ALAD	26	326	0.634185300
Arginosuc_synth	26	396	0.835020700
C4	26	786	1.000000000
CBF_beta	26	255	0.279432000
Clathrin_lg_ch	26	396	0.835020700
cobW	26	868	1.000000000
dsrm	26	611	1.000000000
DUF3595	26	763	1.000000000
Dysbindin	26	144	0.001077747
FAD_binding_1	26	899	1.000000000
FAD_binding_8	26	645	1.000000000
Fork_head_N	26	296	0.498241500
FTCD_C	26	185	0.024845170
FTHFS	26	1215	1.000000000
HDAC4_Gln	26	160	0.004580219
Laminin_II	26	460	0.913730200
Med12-LCEWAV	26	1361	1.000000000
OB_NTP_bind	26	1124	1.000000000
PAD_M	26	798	1.000000000
PALP	26	1193	1.000000000
PAN_1	26	495	0.934496800
Peptidase_M13	26	876	1.000000000
Phospholip_A2_2	26	351	0.723923100
PLA2_B	26	1457	1.000000000
Rhomboid	26	964	1.000000000
Ribosomal_L28e	26	344	0.700667600
SAA	26	274	0.383041800
Tcf25	26	420	0.873492800
Ten_N	26	1368	1.000000000
UDPGP	26	1225	1.000000000
VHS	26	882	1.000000000
ZU5	26	607	1.000000000
Acyltransferase	25	1341	1.000000000
AKAP_110	25	1313	1.000000000
Alpha_adaptinC2	25	566	1.000000000
Ank_4	25	406	0.876156200
Astacin	25	769	1.000000000
CATSPERD	25	1380	1.000000000
CATSPERG	25	941	1.000000000
Choline_transpo	25	1239	1.000000000
CTP_transf_2	25	716	1.000000000
DUF1086	25	470	0.931793300
DUF3456	25	668	1.000000000
DUF3585	25	1003	1.000000000
EF-hand_like	25	505	0.957797000
ELO	25	1429	1.000000000
FAM131	25	747	1.000000000
FAM176	25	428	0.901561300
GAF	25	1175	1.000000000
GSDH	25	735	1.000000000
GST_C	25	825	1.000000000
Jnk-SapK_ap_N	25	622	1.000000000
LRRNT	25	218	0.140232300
MRG	25	553	1.000000000
